Incident ID,Incident Date,State,City Or County,Address,# Killed,# Injured,Operations,Full Address,Location,Point,Latitude,Longitude,Altitude
1155917,"July 4, 2018",Massachusetts,Boston,Norfolk St,0,0,,"Norfolk St,Boston,Massachusetts","Norfolk Street, Dorchester Center, Dorchester, Boston, Suffolk County, Massachusetts, 02124, United States of America","(42.285244, -71.08057, 0.0)",42.285244,-71.08057,0.0
1156387,"July 4, 2018",Massachusetts,Boston,Pierpont Rd,0,0,,"Pierpont Rd,Boston,Massachusetts","Pierpont Road, Forest Hills, Roxbury, Boston, Suffolk County, Massachusetts, 02121, United States of America","(42.305564, -71.094633, 0.0)",42.305564,-71.094633,0.0
1156399,"July 4, 2018",Massachusetts,Boston,Washington St and Columbia Rd,0,0,,"Washington St and Columbia Rd,Boston,Massachusetts","Washington St @ Columbia Rd, Washington Street, Mount Bowdoin, Dorchester, Boston, Suffolk County, Massachusetts, 02121, United States of America","(42.305458, -71.080696, 0.0)",42.305458,-71.080696,0.0
1155745,"July 3, 2018",Massachusetts,Boston,Blue Hill Ave and Morton St,0,0,,"Blue Hill Ave and Morton St,Boston,Massachusetts","Blue Hill Ave @ Morton St, Blue Hill Avenue, Mattapan, Dorchester, Boston, Suffolk County, Massachusetts, 02126, United States of America","(42.284142, -71.091675, 0.0)",42.284142,-71.091675,0.0
1155741,"July 3, 2018",Massachusetts,Boston,134 Crawford St,1,0,,"134 Crawford St,Boston,Massachusetts","134, Crawford Street, Grove Hall, Roxbury, Boston, Suffolk County, Massachusetts, 02121, United States of America","(42.315268599999996, -71.09218135954907, 0.0)",42.315268599999996,-71.09218135954907,0.0
1155747,"July 2, 2018",Massachusetts,Boston,Sydney St,0,0,,"Sydney St,Boston,Massachusetts","Sydney Street, Savin Hill, South Boston, Boston, Suffolk County, Massachusetts, 02125, United States of America","(42.3162403, -71.0525908, 0.0)",42.3162403,-71.0525908,0.0
1153826,"July 1, 2018",Massachusetts,Boston,Talbot Ave,0,0,,"Talbot Ave,Boston,Massachusetts","Talbot Avenue, Westcott Street, Dorchester Center, Dorchester, Boston, Suffolk County, Massachusetts, 02124, United States of America","(42.2935384, -71.0783921, 0.0)",42.2935384,-71.0783921,0.0
1155530,"July 1, 2018",Massachusetts,Boston,56 East St,0,0,,"56 East St,Boston,Massachusetts","56, East Street, Meeting House Hill, Dorchester, Boston, Suffolk County, Massachusetts, 02122, United States of America","(42.30745818231825, -71.06168261383938, 0.0)",42.30745818231825,-71.06168261383938,0.0
1155535,"July 1, 2018",Massachusetts,Boston,449 Norfolk St,0,0,,"449 Norfolk St,Boston,Massachusetts","449, Norfolk Street, Mattapan, Dorchester, Boston, Suffolk County, Massachusetts, 02126, United States of America","(42.28102115, -71.0878645091766, 0.0)",42.28102115,-71.0878645091766,0.0
1153464,"June 30, 2018",Massachusetts,Boston,Wilcock St,0,0,,"Wilcock St,Boston,Massachusetts","Wilcock Street, Mattapan, Dorchester, Boston, Suffolk County, Massachusetts, 02126, United States of America","(42.286553, -71.090578, 0.0)",42.286553,-71.090578,0.0
1153110,"June 30, 2018",Massachusetts,Boston,348 Faneuil St,2,0,,"348 Faneuil St,Boston,Massachusetts","348, Faneuil Street, Faneuil, Brighton, Boston, Suffolk County, Massachusetts, 02135-3202, United States of America","(42.35187215, -71.16484439999999, 0.0)",42.35187215,-71.16484439999999,0.0
1153119,"June 30, 2018",Massachusetts,Boston,Morton St and Norfolk St,0,2,,"Morton St and Norfolk St,Boston,Massachusetts","Morton St @ Norfolk St, Morton Street, Mattapan, Dorchester, Boston, Suffolk County, Massachusetts, 02126, United States of America","(42.281609, -71.087204, 0.0)",42.281609,-71.087204,0.0
1153788,"June 30, 2018",Massachusetts,Boston,153 Neponset Valley Pkwy,0,1,,"153 Neponset Valley Pkwy,Boston,Massachusetts","153, Neponset Valley Parkway, Readville, Hyde Park, Boston, Suffolk County, Massachusetts, 02136, United States of America","(42.242193, -71.132729, 0.0)",42.242193,-71.132729,0.0
1152853,"June 29, 2018",Massachusetts,Boston,137 Hancock St,0,0,,"137 Hancock St,Boston,Massachusetts","137, Hancock Street, Kane Square, Dorchester, Boston, Suffolk County, Massachusetts, 02125, United States of America","(42.31145813891014, -71.06304970511404, 0.0)",42.31145813891014,-71.06304970511404,0.0
1152211,"June 27, 2018",Massachusetts,Boston,56 Humphreys St,0,0,,"56 Humphreys St,Boston,Massachusetts","56, Humphreys Street, Uphams Corner, South Boston, Boston, Suffolk County, Massachusetts, 02125, United States of America","(42.318698049999995, -71.0673821, 0.0)",42.318698049999995,-71.0673821,0.0
1151152,"June 27, 2018",Massachusetts,Boston,81 Draper St,0,3,,"81 Draper St,Boston,Massachusetts","81, Draper Street, Mount Ida, Dorchester, Boston, Suffolk County, Massachusetts, 02122, United States of America","(42.304293785866726, -71.06461329932256, 0.0)",42.304293785866726,-71.06461329932256,0.0
1150753,"June 26, 2018",Massachusetts,Boston,400 Main St,0,0,,"400 Main St,Boston,Massachusetts","400, Main Street, Charlestown, Boston, Suffolk County, Massachusetts, 02129, United States of America","(42.38036, -71.070175, 0.0)",42.38036,-71.070175,0.0
1151403,"June 25, 2018",Massachusetts,Boston,24 Bishop Joe L Smith Way,0,1,,"24 Bishop Joe L Smith Way,Boston,Massachusetts","24, Bishop Joe L Smith Way, Mount Bowdoin, Dorchester, Boston, Suffolk County, Massachusetts, 02121, United States of America","(42.30644199692161, -71.08098148597725, 0.0)",42.30644199692161,-71.08098148597725,0.0
1148364,"June 23, 2018",Massachusetts,Boston,Dorchester Ave and Columbia Rd,0,1,,"Dorchester Ave and Columbia Rd,Boston,Massachusetts","Dorchester Ave @ Columbia Rd, Columbia Road, Uphams Corner, South Boston, Boston, Suffolk County, Massachusetts, 02125, United States of America","(42.320614, -71.056709, 0.0)",42.320614,-71.056709,0.0
1148361,"June 23, 2018",Massachusetts,Boston,Monadnock St,0,1,,"Monadnock St,Boston,Massachusetts","Monadnock Street, Grove Hall, Dorchester, Boston, Suffolk County, Massachusetts, 02125, United States of America","(42.316429, -71.068712, 0.0)",42.316429,-71.068712,0.0
1146746,"June 20, 2018",Massachusetts,Boston,Jewish War Veterans Dr,0,0,,"Jewish War Veterans Dr,Boston,Massachusetts","Jewish War Veterans Drive, Forest Hills, Dorchester, Boston, Suffolk County, Massachusetts, 02121, United States of America","(42.304679, -71.095696, 0.0)",42.304679,-71.095696,0.0
1475778,"June 19, 2018",Massachusetts,Boston,,0,0,,,"Nanno, Comunità della Val di Non, Provincia di Trento, Trentino-Alto Adige/Südtirol, 38012, Italia","(46.3144754, 11.0480288, 0.0)",46.3144754,11.0480288,0.0
1141410,"June 14, 2018",Massachusetts,Boston,19 Rosewood St,0,0,,"19 Rosewood St,Boston,Massachusetts","19, Rosewood Street, Mattapan, Hyde Park, Boston, Suffolk County, Massachusetts, 02126, United States of America","(42.268833, -71.09749207499999, 0.0)",42.268833,-71.09749207499999,0.0
1141627,"June 14, 2018",Massachusetts,Boston,Norfolk St,0,0,,"Norfolk St,Boston,Massachusetts","Norfolk Street, Dorchester Center, Dorchester, Boston, Suffolk County, Massachusetts, 02124, United States of America","(42.285244, -71.08057, 0.0)",42.285244,-71.08057,0.0
1140923,"June 13, 2018",Massachusetts,Boston,40 Lawrence Ave,0,0,,"40 Lawrence Ave,Boston,Massachusetts","40, Lawrence Avenue, Grove Hall, Dorchester, Boston, Suffolk County, Massachusetts, 02121, United States of America","(42.31247110606789, -71.07755952577341, 0.0)",42.31247110606789,-71.07755952577341,0.0
1140880,"June 13, 2018",Massachusetts,Boston,414 Columbia Rd,0,0,,"414 Columbia Rd,Boston,Massachusetts","414, Columbia Road, Grove Hall, Dorchester, Boston, Suffolk County, Massachusetts, 02125, United States of America","(42.31216747509733, -71.06923616531239, 0.0)",42.31216747509733,-71.06923616531239,0.0
1140878,"June 13, 2018",Massachusetts,Boston,9 Washington St,0,0,,"9 Washington St,Boston,Massachusetts","5;9, Washington Street, East Dedham, Dedham Island, Dedham, Norfolk County, Massachusetts, 02026, United States of America","(42.25760165, -71.16208085, 0.0)",42.25760165,-71.16208085,0.0
1140195,"June 12, 2018",Massachusetts,Boston,Bailey St and Washington St,0,0,,"Bailey St and Washington St,Boston,Massachusetts","Bailey Street, Ashmont, Dorchester, Boston, Suffolk County, Massachusetts, 02124, United States of America","(42.284053, -71.067961, 0.0)",42.284053,-71.067961,0.0
1140875,"June 12, 2018",Massachusetts,Boston,39 Boylston St,0,0,,"39 Boylston St,Boston,Massachusetts","39, Boylston Street, Jamaica Plain, Boston, Suffolk County, Massachusetts, 02130, United States of America","(42.31788295, -71.10855815004786, 0.0)",42.31788295,-71.10855815004786,0.0
1138032,"June 10, 2018",Massachusetts,Boston,Cedar St,0,0,,"Cedar St,Boston,Massachusetts","Cedar Street, Roxbury Crossing, Roxbury, Boston, Suffolk County, Massachusetts, 02120, United States of America","(42.3273496, -71.094628, 0.0)",42.3273496,-71.094628,0.0
1138952,"June 10, 2018",Massachusetts,Boston,Columbia Rd and Hamlet St,0,1,,"Columbia Rd and Hamlet St,Boston,Massachusetts","Columbia Road, Edward Everett Square, Uphams Corner, South Boston, Boston, Suffolk County, Massachusetts, 02125, United States of America","(42.3186115, -71.0635647, 0.0)",42.3186115,-71.0635647,0.0
1138036,"June 9, 2018",Massachusetts,Boston,Dudley St and Mt Pleasant Ave,0,0,,"Dudley St and Mt Pleasant Ave,Boston,Massachusetts","Dudley St @ Mt Pleasant Ave, Dudley Street, Nubian Square, Roxbury, Boston, Suffolk County, Massachusetts, 02119, United States of America","(42.328453, -71.079384, 0.0)",42.328453,-71.079384,0.0
1136928,"June 9, 2018",Massachusetts,Boston,14 Copeland St,0,4,,"14 Copeland St,Boston,Massachusetts","14, Copeland Street, Grove Hall, Roxbury, Boston, Suffolk County, Massachusetts, 02119, United States of America","(42.322046, -71.081468, 0.0)",42.322046,-71.081468,0.0
1136406,"June 8, 2018",Massachusetts,Boston,9 Southern Ave,0,1,,"9 Southern Ave,Boston,Massachusetts","9, Southern Avenue, Dorchester Center, Dorchester, Boston, Suffolk County, Massachusetts, 02124, United States of America","(42.290998, -71.07232189999999, 0.0)",42.290998,-71.07232189999999,0.0
1136944,"June 8, 2018",Massachusetts,Boston,885 Cummins Hwy,0,1,,"885 Cummins Hwy,Boston,Massachusetts","Burger King, 885, Cummins Highway, Hyde Park, Boston, Suffolk County, Massachusetts, 02126, United States of America","(42.26821875, -71.0957746955201, 0.0)",42.26821875,-71.0957746955201,0.0
1153285,"June 6, 2018",Massachusetts,Boston,265 Centre St,0,0,,"265 Centre St,Boston,Massachusetts","265, Centre Street, Roxbury, Boston, Suffolk County, Massachusetts, 02130-0947, United States of America","(42.32317595, -71.10069352698801, 0.0)",42.32317595,-71.10069352698801,0.0
1134779,"June 6, 2018",Massachusetts,Boston,536 River St,0,0,,"536 River St,Boston,Massachusetts","River Street, Fairmount, Hyde Park, Boston, Suffolk County, Massachusetts, 02137, United States of America","(42.2604252, -71.1156717, 0.0)",42.2604252,-71.1156717,0.0
1134759,"June 5, 2018",Massachusetts,Boston,Charles St,0,1,,"Charles St,Boston,Massachusetts","Charles Street, Beacon Hill, Boston, Suffolk County, Massachusetts, 02108, United States of America","(42.3559841, -71.0693792, 0.0)",42.3559841,-71.0693792,0.0
1134149,"June 5, 2018",Massachusetts,Boston,34 Claybourne St,1,0,,"34 Claybourne St,Boston,Massachusetts","34, Claybourne Street, Dorchester Center, Dorchester, Boston, Suffolk County, Massachusetts, 02124, United States of America","(42.298434267787755, -71.0718195134929, 0.0)",42.298434267787755,-71.0718195134929,0.0
1134139,"June 4, 2018",Massachusetts,Boston,122 Walford Way,0,0,,"122 Walford Way,Boston,Massachusetts","Walford Way, Charlestown Apartments, Charlestown, Boston, Suffolk County, Massachusetts, 02129, United States of America","(42.3793086, -71.0601044, 0.0)",42.3793086,-71.0601044,0.0
1132964,"June 3, 2018",Massachusetts,Boston,130 Orton Marotta Way,0,0,,"130 Orton Marotta Way,Boston,Massachusetts","130, Orton-Marotta Way, West Broadway Homes, South Boston, Boston, Suffolk County, Massachusetts, 02127, United States of America","(42.337683155414254, -71.05423333142404, 0.0)",42.337683155414254,-71.05423333142404,0.0
1173527,"June 2, 2018",Massachusetts,Boston,Bloomfield St,0,0,,"Bloomfield St,Boston,Massachusetts","Bloomfield Street, Mount Ida, Dorchester, Boston, Suffolk County, Massachusetts, 02212, United States of America","(42.299089, -71.068333, 0.0)",42.299089,-71.068333,0.0
1131594,"June 1, 2018",Massachusetts,Boston,800 Border St,1,0,,"800 Border St,Boston,Massachusetts","800, Border Street, Eagle Hill, East Boston, Boston, Suffolk County, Massachusetts, 02128, United States of America","(42.382096, -71.040444, 0.0)",42.382096,-71.040444,0.0
1131587,"June 1, 2018",Massachusetts,Boston,56 Dimock St,0,0,,"56 Dimock St,Boston,Massachusetts","56, Dimock Street, Roxbury, Boston, Suffolk County, Massachusetts, 02130-0947, United States of America","(42.319279800000004, -71.09776643517901, 0.0)",42.319279800000004,-71.09776643517901,0.0
1130349,"May 31, 2018",Massachusetts,Boston,129 Westminster St,0,1,,"129 Westminster St,Boston,Massachusetts","129, Westminster Street, Clarendon Hills, Hyde Park, Boston, Suffolk County, Massachusetts, 02137, United States of America","(42.264595299999996, -71.11491415870206, 0.0)",42.264595299999996,-71.11491415870206,0.0
1128444,"May 29, 2018",Massachusetts,Boston,3 Stockton St,0,0,,"3 Stockton St,Boston,Massachusetts","3, Stockton Street, Ashmont, Dorchester, Boston, Suffolk County, Massachusetts, 02124, United States of America","(42.28314745, -71.07193136049652, 0.0)",42.28314745,-71.07193136049652,0.0
1129317,"May 29, 2018",Massachusetts,Boston,99 Wayland St,0,0,,"99 Wayland St,Boston,Massachusetts","99, Wayland Street, Grove Hall, Dorchester, Boston, Suffolk County, Massachusetts, 02121, United States of America","(42.314196, -71.076194, 0.0)",42.314196,-71.076194,0.0
1129311,"May 29, 2018",Massachusetts,Boston,10 Lattimore Ct,0,0,,"10 Lattimore Ct,Boston,Massachusetts","Lattimore Court, Lenox Apartments, South End, Boston, Suffolk County, Massachusetts, 02199, United States of America","(42.3366761, -71.0821566, 0.0)",42.3366761,-71.0821566,0.0
1129268,"May 29, 2018",Massachusetts,Boston,Washington St and Williams St,0,0,,"Washington St and Williams St,Boston,Massachusetts","Washington St @ Williams St, Washington Street, Forest Hills, Roxbury, Boston, Suffolk County, Massachusetts, 02130, United States of America","(42.306576, -71.107452, 0.0)",42.306576,-71.107452,0.0
1128399,"May 28, 2018",Massachusetts,Boston,3 Monadnock St,0,0,,"3 Monadnock St,Boston,Massachusetts","3, Monadnock Street, Grove Hall, Dorchester, Boston, Suffolk County, Massachusetts, 02125, United States of America","(42.31788122855954, -71.06749328489744, 0.0)",42.31788122855954,-71.06749328489744,0.0
1126858,"May 28, 2018",Massachusetts,Boston,Michigan Ave,0,0,,"Michigan Ave,Boston,Massachusetts","Michigan Avenue, Mount Bowdoin, Dorchester, Boston, Suffolk County, Massachusetts, 02121, United States of America","(42.302493, -71.083265, 0.0)",42.302493,-71.083265,0.0
1127453,"May 27, 2018",Massachusetts,Boston,100 Washington St,0,0,,"100 Washington St,Boston,Massachusetts","100, Washington Street, Fairmount, Hyde Park, Boston, Suffolk County, Massachusetts, 02137, United States of America","(42.24505145, -71.12137085, 0.0)",42.24505145,-71.12137085,0.0
1126855,"May 27, 2018",Massachusetts,Boston,10 block of Messinger St,1,0,,"10 block of Messinger St,Boston,Massachusetts","10, Messinger Street, Mattapan, Hyde Park, Boston, Suffolk County, Massachusetts, 02126, United States of America","(42.272638060801256, -71.09792240875394, 0.0)",42.272638060801256,-71.09792240875394,0.0
1126772,"May 27, 2018",Massachusetts,Boston,Westview St and Westview Way,0,0,,"Westview St and Westview Way,Boston,Massachusetts","Westview Street, Dorchester Center, Dorchester, Boston, Suffolk County, Massachusetts, 02124, United States of America","(42.290901, -71.087626, 0.0)",42.290901,-71.087626,0.0
1126852,"May 26, 2018",Massachusetts,Boston,Fairmount St,0,0,,"Fairmount St,Boston,Massachusetts","Fairmount Street, Ashmont, Dorchester, Boston, Suffolk County, Massachusetts, 02124, United States of America","(42.280333, -71.075467, 0.0)",42.280333,-71.075467,0.0
1126778,"May 26, 2018",Massachusetts,Boston,103 Intervale St,0,0,,"103 Intervale St,Boston,Massachusetts","103, Intervale Street, Dorchester Center, Dorchester, Boston, Suffolk County, Massachusetts, 02121, United States of America","(42.310199, -71.076797, 0.0)",42.310199,-71.076797,0.0
1126085,"May 25, 2018",Massachusetts,Boston,23 Angell St,0,0,,"23 Angell St,Boston,Massachusetts","23, Angell Street, Mount Bowdoin, Dorchester, Boston, Suffolk County, Massachusetts, 02121, United States of America","(42.296184600000004, -71.0883184297777, 0.0)",42.296184600000004,-71.0883184297777,0.0
1124970,"May 24, 2018",Massachusetts,Boston,Georgia St,0,1,,"Georgia St,Boston,Massachusetts","Georgia Street, Grove Hall, Dorchester, Boston, Suffolk County, Massachusetts, 02121, United States of America","(42.310143, -71.084739, 0.0)",42.310143,-71.084739,0.0
1126798,"May 24, 2018",Massachusetts,Boston,17 Harbor Point Blvd,0,0,,"17 Harbor Point Blvd,Boston,Massachusetts","17, Harbor Point Boulevard, Dorchester Heights, South Boston, Boston, Suffolk County, Massachusetts, 02125, United States of America","(42.319091, -71.041766, 0.0)",42.319091,-71.041766,0.0
1124671,"May 23, 2018",Massachusetts,Boston,37 Howe St,0,0,,"37 Howe St,Boston,Massachusetts","37, Howe Street, Kane Square, Dorchester, Boston, Suffolk County, Massachusetts, 02125, United States of America","(42.311668169192394, -71.06413080633685, 0.0)",42.311668169192394,-71.06413080633685,0.0
1123782,"May 23, 2018",Massachusetts,Boston,Sargent St,0,0,,"Sargent St,Boston,Massachusetts","Sargent Street, Grove Hall, Dorchester, Boston, Suffolk County, Massachusetts, 02121, United States of America","(42.315865, -71.073874, 0.0)",42.315865,-71.073874,0.0
1123001,"May 21, 2018",Massachusetts,Boston,Levant St and Bowdoin St,0,0,,"Levant St and Bowdoin St,Boston,Massachusetts","Levant Street, Mount Bowdoin, Dorchester, Boston, Suffolk County, Massachusetts, 02212, United States of America","(42.303422, -71.06956, 0.0)",42.303422,-71.06956,0.0
1121714,"May 19, 2018",Massachusetts,Boston,47 Mount Ida Rd,0,0,,"47 Mount Ida Rd,Boston,Massachusetts","47, Mount Ida Road, Mount Ida, Dorchester, Boston, Suffolk County, Massachusetts, 02212, United States of America","(42.30542655, -71.06483635000001, 0.0)",42.30542655,-71.06483635000001,0.0
1121708,"May 19, 2018",Massachusetts,Boston,39 Olney St,0,1,,"39 Olney St,Boston,Massachusetts","39, Olney Street, Mount Bowdoin, Dorchester, Boston, Suffolk County, Massachusetts, 02212, United States of America","(42.30569815, -71.07057177157023, 0.0)",42.30569815,-71.07057177157023,0.0
1120357,"May 18, 2018",Massachusetts,Boston,28 Greenwood St,0,0,,"28 Greenwood St,Boston,Massachusetts","28, Greenwood Street, Mount Bowdoin, Dorchester, Boston, Suffolk County, Massachusetts, 02121, United States of America","(42.301116, -71.079638, 0.0)",42.301116,-71.079638,0.0
1118626,"May 17, 2018",Massachusetts,Boston,Winter St and Church St,0,2,,"Winter St and Church St,Boston,Massachusetts","Winter Street, Phillips Square, Downtown Crossing, Financial District, Boston, Suffolk County, Massachusetts, 02110-1301, United States of America","(42.3558102, -71.061292, 0.0)",42.3558102,-71.061292,0.0
1116337,"May 15, 2018",Massachusetts,Boston,50 Evelyn St,1,0,,"50 Evelyn St,Boston,Massachusetts","50, Evelyn Street, Mattapan, Dorchester, Boston, Suffolk County, Massachusetts, 02126, United States of America","(42.279410367401425, -71.09125553788915, 0.0)",42.279410367401425,-71.09125553788915,0.0
1114059,"May 12, 2018",Massachusetts,Boston,Belden St,0,0,,"Belden St,Boston,Massachusetts","Belden Street, Uphams Corner, South Boston, Boston, Suffolk County, Massachusetts, 02125, United States of America","(42.319806, -71.0647797, 0.0)",42.319806,-71.0647797,0.0
1114051,"May 12, 2018",Massachusetts,Boston,Adams St and Lonsdale St,0,0,,"Adams St and Lonsdale St,Boston,Massachusetts","Adams St @ Lonsdale St, Adams Street, Cedar Grove, Dorchester, Boston, Suffolk County, Massachusetts, 01210, United States of America","(42.291489, -71.057297, 0.0)",42.291489,-71.057297,0.0
1114014,"May 12, 2018",Massachusetts,Boston,2030 Columbus Ave,0,0,,"2030 Columbus Ave,Boston,Massachusetts","2030, Columbus Avenue, Roxbury, Boston, Suffolk County, Massachusetts, 02119, United States of America","(42.314551, -71.09658400000001, 0.0)",42.314551,-71.09658400000001,0.0
1112752,"May 11, 2018",Massachusetts,Boston,E Cottage St,0,0,,"E Cottage St,Boston,Massachusetts","East Cottage Street, Uphams Corner, South Boston, Boston, Suffolk County, Massachusetts, 02125, United States of America","(42.321277, -71.066954, 0.0)",42.321277,-71.066954,0.0
1112750,"May 10, 2018",Massachusetts,Boston,W Cottage St,0,0,,"W Cottage St,Boston,Massachusetts","West Cottage Street, Grove Hall, Dorchester, Boston, Suffolk County, Massachusetts, 02119, United States of America","(42.320631, -71.075005, 0.0)",42.320631,-71.075005,0.0
1109481,"May 5, 2018",Massachusetts,Boston,277 Centre St,0,0,,"277 Centre St,Boston,Massachusetts","Centre Street, Roslindale, Jamaica Plain, Boston, Suffolk County, Massachusetts, 02131-3025, United States of America","(42.2978789, -71.1302825, 0.0)",42.2978789,-71.1302825,0.0
1108088,"May 4, 2018",Massachusetts,Boston,42 Wayland St,0,1,,"42 Wayland St,Boston,Massachusetts","42, Wayland Street, Grove Hall, Dorchester, Boston, Suffolk County, Massachusetts, 02121, United States of America","(42.313498800000005, -71.07373286171074, 0.0)",42.313498800000005,-71.07373286171074,0.0
1108090,"May 4, 2018",Massachusetts,Boston,277 Centre St,2,1,,"277 Centre St,Boston,Massachusetts","Centre Street, Roslindale, Jamaica Plain, Boston, Suffolk County, Massachusetts, 02131-3025, United States of America","(42.2978789, -71.1302825, 0.0)",42.2978789,-71.1302825,0.0
1108529,"May 4, 2018",Massachusetts,Boston,Wardman Rd,0,1,,"Wardman Rd,Boston,Massachusetts","Wardman Road, Roxbury, Boston, Suffolk County, Massachusetts, 02130-0947, United States of America","(42.315564, -71.094553, 0.0)",42.315564,-71.094553,0.0
1109479,"May 4, 2018",Massachusetts,Boston,400 Heath St,0,0,,"400 Heath St,Boston,Massachusetts","Heath Street, Roxbury, Boston, Suffolk County, Massachusetts, 02130-4803, United States of America","(42.328273, -71.1103291, 0.0)",42.328273,-71.1103291,0.0
1108553,"May 4, 2018",Massachusetts,Boston,93 Zeigler St,0,0,,"93 Zeigler St,Boston,Massachusetts","93, Zeigler Street, Nubian Square, Roxbury, Boston, Suffolk County, Massachusetts, 02119, United States of America","(42.32900595, -71.08098208168192, 0.0)",42.32900595,-71.08098208168192,0.0
1109439,"May 4, 2018",Massachusetts,Boston,Corey St,0,0,,"Corey St,Boston,Massachusetts","Corey Street, Highland, West Roxbury, Boston, Suffolk County, Massachusetts, 02132-3226, United States of America","(42.295997, -71.166893, 0.0)",42.295997,-71.166893,0.0
1108140,"May 4, 2018",Massachusetts,Boston,Columbia Rd,0,0,,"Columbia Rd,Boston,Massachusetts","Columbia Road, Uphams Corner, South Boston, Boston, Suffolk County, Massachusetts, 02125, United States of America","(42.3206118, -71.0571284, 0.0)",42.3206118,-71.0571284,0.0
1107191,"May 2, 2018",Massachusetts,Boston,20 Bishop Joe L Smith Way,0,0,,"20 Bishop Joe L Smith Way,Boston,Massachusetts","20, Bishop Joe L Smith Way, Mount Bowdoin, Dorchester, Boston, Suffolk County, Massachusetts, 02121, United States of America","(42.3064061792995, -71.08103957943592, 0.0)",42.3064061792995,-71.08103957943592,0.0
1107185,"May 2, 2018",Massachusetts,Boston,1118 Blue Hill Ave,0,0,,"1118 Blue Hill Ave,Boston,Massachusetts","1118, Blue Hill Avenue, Dorchester Center, Dorchester, Boston, Suffolk County, Massachusetts, 02124, United States of America","(42.286409846153845, -71.0909341923077, 0.0)",42.286409846153845,-71.0909341923077,0.0
1107175,"May 2, 2018",Massachusetts,Boston,37 Leston St,0,0,,"37 Leston St,Boston,Massachusetts","37, Leston Street, Mattapan, Dorchester, Boston, Suffolk County, Massachusetts, 02126, United States of America","(42.28242335, -71.09119000171455, 0.0)",42.28242335,-71.09119000171455,0.0
1109444,"May 2, 2018",Massachusetts,Boston,24 Howland St,0,0,,"24 Howland St,Boston,Massachusetts","24, Howland Street, Grove Hall, Roxbury, Boston, Suffolk County, Massachusetts, 02121, United States of America","(42.312204, -71.08514, 0.0)",42.312204,-71.08514,0.0
1106315,"May 2, 2018",Massachusetts,Boston,45 Temple Place,0,1,,"45 Temple Place,Boston,Massachusetts","45, Temple Place, Phillips Square, Downtown Crossing, Financial District, Boston, Suffolk County, Massachusetts, 02111, United States of America","(42.355225413091006, -71.06217336410526, 0.0)",42.355225413091006,-71.06217336410526,0.0
1106288,"May 1, 2018",Massachusetts,Boston,E Brookline St,0,0,,"E Brookline St,Boston,Massachusetts","East Brookline Street, South End, Boston, Suffolk County, Massachusetts, 02118, United States of America","(42.3382659, -71.0708916, 0.0)",42.3382659,-71.0708916,0.0
1109440,"May 1, 2018",Massachusetts,Boston,5 Maple St,0,0,,"5 Maple St,Boston,Massachusetts","5, Maple Street, Highland, West Roxbury, Boston, Suffolk County, Massachusetts, 02132, United States of America","(42.28713795, -71.15378365496258, 0.0)",42.28713795,-71.15378365496258,0.0
1102225,"April 28, 2018",Massachusetts,Boston,39 Hartford St,1,0,,"39 Hartford St,Boston,Massachusetts","39, Hartford Street, Grove Hall, Dorchester, Boston, Suffolk County, Massachusetts, 02121, United States of America","(42.3156776, -71.07324101870256, 0.0)",42.3156776,-71.07324101870256,0.0
1103107,"April 26, 2018",Massachusetts,Boston,Columbia Rd and Old Rd,0,0,,"Columbia Rd and Old Rd,Boston,Massachusetts","Columbia Road, Uphams Corner, South Boston, Boston, Suffolk County, Massachusetts, 02125, United States of America","(42.3206118, -71.0571284, 0.0)",42.3206118,-71.0571284,0.0
1100196,"April 24, 2018",Massachusetts,Boston,I-93 and Granite Ave,0,0,,"I-93 and Granite Ave,Boston,Massachusetts","1, Granite Avenue, Cedar Grove, Dorchester, Boston, Suffolk County, Massachusetts, 02124, United States of America","(42.282477, -71.055773, 0.0)",42.282477,-71.055773,0.0
1100194,"April 24, 2018",Massachusetts,Boston,13 Rockland Ave,0,0,,"13 Rockland Ave,Boston,Massachusetts","13, Rockland Avenue, Grove Hall, Roxbury, Boston, Suffolk County, Massachusetts, 02119, United States of America","(42.32147085, -71.08423693320461, 0.0)",42.32147085,-71.08423693320461,0.0
1099383,"April 24, 2018",Massachusetts,Boston,112 Southampton St,0,0,,"112 Southampton St,Boston,Massachusetts","Southampton Street Shelter, 110;112, Southampton Street, Uphams Corner, South End, Boston, Suffolk County, Massachusetts, 02118, United States of America","(42.33240995, -71.06915010706255, 0.0)",42.33240995,-71.06915010706255,0.0
1099377,"April 23, 2018",Massachusetts,Boston,64 Murdock St,0,0,,"64 Murdock St,Boston,Massachusetts","Murdock Street, Aberdeen, Brighton, Boston, Suffolk County, Massachusetts, 02135, United States of America","(42.3523308, -71.1467394, 0.0)",42.3523308,-71.1467394,0.0
1099374,"April 23, 2018",Massachusetts,Boston,39 Boylston St,0,0,,"39 Boylston St,Boston,Massachusetts","39, Boylston Street, Jamaica Plain, Boston, Suffolk County, Massachusetts, 02130, United States of America","(42.31788295, -71.10855815004786, 0.0)",42.31788295,-71.10855815004786,0.0
