index,mapc_id,parloc_id,luc_adj_1,luc_adj_2,muni_id,muni,District,land_value,bldg_value,othr_value,total_value,lot_areaft,bldg_area,addr_num,addr_str,owner_city,owner_stat,owner_zip,median_hh_income,latitude,longitude,numTransitStops,walkscore,transitscore,transit_score_description,transit_score_summary,transitStopScore,TransitFriendlyScore
13828,2129535,M_249247_822261,973,973,94,Fairhaven,10th Bristol District,59800.0,0.0,0.0,59800,5197.2607880000005,0,0,MAIN STREET,FAIRHAVEN,MA,2719,53240.0,41.6490549,-70.90883249999999,15.0,40.0,37.94747474747475,,,83.33333333333334,38.97373737373738
13827,2129529,M_249270_822266,973,973,94,Fairhaven,10th Bristol District,64700.0,,,64700,10538.25352,0,0,MAIN STREET,FAIRHAVEN,MA,2719,53240.0,41.64909848,-70.908556,15.0,39.0,37.94747474747475,,,83.33333333333334,38.47373737373738
7126,1098059,M_175260_926137,973,973,97,Fitchburg,3rd Worcester District,30700.0,,,30700,4506.2222520000005,0,0,GROVE ST,FITCHBURG,MA,1420,18234.0,42.58540286,-71.80139186,14.0,74.0,41.0,Some Transit,"29 nearby routes: 28 bus, 1 rail, 0 other",77.77777777777779,57.5
7128,1098062,M_175253_926125,973,973,97,Fitchburg,3rd Worcester District,31600.0,,,31600,4597.4138060000005,0,0,GROVE ST,FITCHBURG,MA,1420,18234.0,42.58529461,-71.80147662,14.0,74.0,41.0,Some Transit,"29 nearby routes: 28 bus, 1 rail, 0 other",77.77777777777779,57.5
7152,1103497,M_178445_922543,973,973,97,Fitchburg,,300.0,0.0,0.0,300,19269.991830000003,0,0,MONARCH ST,LEOMINSTER,MA,1453,,42.55314353,-71.76245655,2.0,40.0,27.0,Some Transit,"16 nearby routes: 16 bus, 0 rail, 0 other",11.11111111111111,33.5
8640,1277169,M_159809_925360,973,973,103,Gardner,2nd Worcester District,49700.0,0.0,0.0,49700,42533.271010000004,0,,LYNDE ST,GARDNER,MA,1440,34349.0,42.57776325,-71.98956401,10.0,68.0,37.94747474747475,,,55.55555555555556,52.97373737373738
8643,1278230,M_158724_924258,973,973,103,Gardner,2nd Worcester District,155100.0,1412700.0,0.0,1567800,121821.3233,0,,WATERFORD ST,GARDNER,MA,1440,44271.0,42.56778608,-72.00270092,1.0,43.0,37.94747474747475,,,5.555555555555555,40.47373737373738
8636,1275937,M_160436_926093,973,973,103,Gardner,2nd Worcester District,453400.0,2872100.0,0.0,3325500,290271.6636,0,,SPRUCE/BIRCH/CYPRESS,GARDNER,MA,1440,58289.0,42.58439396,-71.98197718,4.0,26.0,37.94747474747475,,,22.22222222222222,31.973737373737375
9749,1501272,M_268964_929717,973,973,107,Gloucester,5th Essex District,359200.0,,,367700,32377.864489999996,0,256,MAIN ST,GLOUCESTER,MA,1930,43382.0,42.61496527,-70.65944887,,85.0,41.0,Some Transit,"40 nearby routes: 40 bus, 0 rail, 0 other",,63.0
9750,1501277,M_268971_929761,973,973,107,Gloucester,5th Essex District,3100.0,0.0,0.0,3100,1054.054977,0,,PROSPECT SQ,GLOUCESTER,MA,01930 0000,43382.0,42.61536073,-70.65935827,,85.0,41.0,Some Transit,"40 nearby routes: 40 bus, 0 rail, 0 other",,63.0
9732,1495179,M_268185_930850,973,973,107,Gloucester,5th Essex District,9600.0,,,9600,8202.401161,0,74,POPLAR ST,GLOUCESTER,MA,01930 0000,,42.62523296,-70.66880835,17.0,41.0,32.0,Some Transit,"28 nearby routes: 28 bus, 0 rail, 0 other",94.44444444444444,36.5
9733,1496257,M_268163_930834,973,973,107,Gloucester,5th Essex District,8500.0,,,8500,4979.437989,0,72,POPLAR ST,GLOUCESTER,MA,01930 0000,,42.62509086,-70.66907842,18.0,41.0,32.0,Some Transit,"28 nearby routes: 28 bus, 0 rail, 0 other",100.0,36.5
9735,1496698,M_267987_930829,973,973,107,Gloucester,5th Essex District,10100.0,,,10100,9177.172440999999,0,52,POPLAR ST,GLOUCESTER,MA,01930 0000,,42.62506127,-70.67122435,,32.0,33.0,Some Transit,"28 nearby routes: 28 bus, 0 rail, 0 other",,32.5
9783,1509004,F_637336_3048465,973,973,115,Groton,1st Middlesex District,220300.0,0.0,0.0,220300,80363.29847000001,0,,,WINCHENDON,MA,1475,117438.0,42.61311481,-71.56995254,,31.0,37.94747474747475,,,,34.47373737373738
9780,1508688,F_638900_3059381,973,973,115,Groton,1st Middlesex District,271900.0,0.0,0.0,271900,611085.6746,0,,,GROTON,MA,1450,117438.0,42.64307014,-71.56417307,,2.0,37.94747474747475,,,,19.973737373737375
9890,1517659,M_110631_900003,973,973,117,Hadley,2nd Hampshire District,6800.0,0.0,0.0,6800,41955.51724,0,,MIDDLE ST OFF,HADLEY,MA,1035,64276.0,42.34540836,-72.58462372,6.0,44.0,37.94747474747475,,,33.33333333333333,40.97373737373738
5789,899250,F_835095_2822550,973,973,118,Halifax,12th Plymouth District,4800.0,0.0,0.0,4800,54189.89702999999,0,0,MONPONSETT STREET,HALIFAX,MA,02338-1426,92111.0,41.99131407,-70.84180252,,38.0,37.94747474747475,,,,37.97373737373738
5794,899615,F_826213_2822603,973,973,118,Halifax,12th Plymouth District,271200.0,0.0,0.0,271200,421408.3184,0,550,THOMPSON STREET,HALIFAX,MA,02338-1426,92111.0,41.99164293,-70.87447281,,6.0,37.94747474747475,,,,21.973737373737375
5785,897720,F_840488_2833893,973,973,118,Halifax,,11800.0,0.0,0.0,11800,5327.957002,0,0,HOLMES STREET,PEMBROKE,MA,2359,,42.02232483,-70.82163307,,3.0,37.94747474747475,,,,20.473737373737375
2307,285914,M_121875_867599,973,973,120,Hampden,2nd Hampden District,64600.0,0.0,0.0,64600,14814.830609999999,0,,SPRINGMEADOW LN,HAMPDEN,MA,1036,85943.0,42.05489741,-72.44382185,,41.0,37.94747474747475,,,,39.47373737373738
5820,903880,F_771616_3107821,973,973,128,Haverhill,3rd Essex District,14400.0,0.0,0.0,14400,16093.872919999998,0,,JAMES P GINTY BLVD,HAVERHILL,MA,1831,43140.0,42.77519862,-71.07001849,,73.0,29.0,Some Transit,"4 nearby routes: 4 bus, 0 rail, 0 other",,51.0
13007,1985329,F_789946_2870856,973,973,133,Holbrook,3rd Norfolk District,104100.0,,,104100,7307.6427109999995,0,40,LINWOOD ST,HOLBROOK,MA,2343,70288.0,42.12470864,-71.00685387,15.0,42.0,37.94747474747475,,,83.33333333333334,39.97373737373738
13008,1985341,F_789648_2871312,973,973,133,Holbrook,3rd Norfolk District,103800.0,,,103800,6288.339473,0,24,LINWOOD ST,HOLBROOK,MA,2343,70288.0,42.12596468,-71.00794266,16.0,41.0,37.94747474747475,,,88.88888888888889,39.47373737373738
13009,1985344,F_789568_2871438,973,973,133,Holbrook,3rd Norfolk District,4900.0,,,4900,3441.007149,0,20,LINWOOD ST,HOLBROOK,MA,2343,70288.0,42.12631171,-71.00823488,15.0,41.0,37.94747474747475,,,83.33333333333334,39.47373737373738
8729,1289004,F_560262_2953024,973,973,134,Holden,1st Worcester District,9400.0,0.0,0.0,9400,29890.3235,0,,PHILLIPS RD,HOLDEN,MA,1520,91118.0,42.35070143,-71.85479186,,43.0,37.94747474747475,,,,40.47373737373738
2344,297884,M_203306_883360,973,973,136,Holliston,8th Middlesex District,203700.0,93500.0,0.0,297200,55832.821410000004,0,0,CHAMBERLAIN ST,HOLLISTON,MA,1746,147396.0,42.20068098,-71.45996949,,5.0,37.94747474747475,,,,21.473737373737375
2332,293112,M_203302_883244,973,973,136,Holliston,8th Middlesex District,4100.0,,,4100,229276.8922,0,0,CHAMBERLAIN ST,HOLLISTON,MA,1746,147396.0,42.19963664,-71.46001858,,4.0,37.94747474747475,,,,20.973737373737375
2345,297885,M_203297_883306,973,973,136,Holliston,8th Middlesex District,204300.0,57500.0,0.0,261800,61621.78791,0,0,CHAMBERLAIN ST,HOLLISTON,MA,1746,147396.0,42.20019485,-71.46007877,,4.0,37.94747474747475,,,,20.973737373737375
10107,1560869,M_227979_939687,973,973,149,Lawrence,16th Essex District,122800.0,0.0,19600.0,142400,22944.397,0,,JACKSON ST (& METHUEN ST),LAWRENCE,MA,1841,21936.0,42.70727046,-71.15848892,,94.0,49.0,Some Transit,"17 nearby routes: 16 bus, 1 rail, 0 other",,71.5
10100,1559407,M_227903_940350,973,973,149,Lawrence,16th Essex District,120500.0,0.0,0.0,120500,31229.24016,0,,SHORT ST (& JACKSON ST),LAWRENCE,MA,1841,,42.71324141,-71.15938425,,83.0,47.0,Some Transit,"14 nearby routes: 14 bus, 0 rail, 0 other",,65.0
10111,1566991,M_227922_938813,973,973,149,Lawrence,16th Essex District,100600.0,0.0,0.0,100600,7808.931203,0,34 - 44,PARKER ST,NEWBURYPORT,MA,1950,46394.0,42.69940489,-71.15922727,,84.0,37.94747474747475,,,,60.97373737373738
10133,1575607,F_589062_3016443,973,973,153,Leominster,4th Worcester District,54100.0,,,54100,9955.47599,0,151,FIFTH ST,LEOMINSTER,MA,1453,44330.0,42.52500193,-71.74893395,4.0,74.0,33.0,Some Transit,"14 nearby routes: 14 bus, 0 rail, 0 other",22.22222222222222,53.5
10134,1575625,F_588943_3016481,973,973,153,Leominster,4th Worcester District,54100.0,,,54100,9955.557101,0,144,FOURTH ST,LEOMINSTER,MA,1453,44330.0,42.52510524,-71.7493758,4.0,74.0,33.0,Some Transit,"14 nearby routes: 14 bus, 0 rail, 0 other",22.22222222222222,53.5
10132,1575182,F_589981_3015174,973,973,153,Leominster,4th Worcester District,23800.0,0.0,0.0,23800,7829.795475,0,,OFF JOHNSON ST,LEOMINSTER,MA,1453,44330.0,42.52152719,-71.74551126,3.0,64.0,27.0,Some Transit,"14 nearby routes: 14 bus, 0 rail, 0 other",16.666666666666664,45.5
10130,1574765,F_590718_3017032,973,973,153,Leominster,4th Worcester District,64500.0,,,64500,11376.09323,0,75,TENTH ST,LEOMINSTER,MA,1453,44330.0,42.526631200000004,-71.74279704,7.0,58.0,31.0,Some Transit,"15 nearby routes: 14 bus, 1 rail, 0 other",38.88888888888889,44.5
10150,1582919,F_583826_3019569,973,973,153,Leominster,4th Worcester District,60500.0,0.0,0.0,60500,9729.18697,0,,GEORGE ST,LEOMINSTER,MA,1453,53347.0,42.53353587,-71.76839397,1.0,44.0,23.0,Minimal Transit,"3 nearby routes: 3 bus, 0 rail, 0 other",5.555555555555555,33.5
10397,1606343,F_707203_3058431,973,973,160,Lowell,17th Middlesex District,4100.0,0.0,0.0,4100,665.4668554,0,130.1,APPLETON ST,BOSTON,MA,2106,23495.0,42.64032561,-71.31032715,,97.0,53.0,Good Transit,"26 nearby routes: 25 bus, 1 rail, 0 other",,75.0
10475,1609352,F_704703_3060561,973,973,160,Lowell,18th Middlesex District,143500.0,0.0,8200.0,151700,16556.26445,0,350,ADAMS ST,LOWELL,MA,1853,14836.0,42.64618487,-71.31960145,,94.0,48.0,Some Transit,"19 nearby routes: 19 bus, 0 rail, 0 other",,71.0
10490,1610107,F_705137_3061234,973,973,160,Lowell,18th Middlesex District,9100.0,0.0,900.0,10000,2999.123384,0,617,MERRIMACK ST,LOWELL,MA,1853,14836.0,42.64802894,-71.31798303,,94.0,48.0,Some Transit,"19 nearby routes: 19 bus, 0 rail, 0 other",,71.0
10326,1600467,F_704913_3055021,973,973,160,Lowell,17th Middlesex District,76200.0,0.0,500.0,76700,6260.010101,0,46,LINCOLN ST,LOWELL,MA,1853,45739.0,42.63098275,-71.31886465,,87.0,52.0,Good Transit,"25 nearby routes: 24 bus, 1 rail, 0 other",,69.5
10356,1603633,F_705215_3056787,973,973,160,Lowell,17th Middlesex District,80300.0,0.0,400.0,80700,3514.333529,0,113,GRAND ST,LOWELL,MA,1853,45739.0,42.63582662,-71.31772844,,85.0,54.0,Good Transit,"26 nearby routes: 25 bus, 1 rail, 0 other",,69.5
10491,1610120,F_704530_3061254,973,973,160,Lowell,18th Middlesex District,77300.0,0.0,0.0,77300,3059.928121,0,45,SALEM ST,LOWELL,MA,,14836.0,42.64808735,-71.32023902,,93.0,46.0,Some Transit,"19 nearby routes: 19 bus, 0 rail, 0 other",,69.5
10494,1610171,F_704497_3061288,973,973,160,Lowell,18th Middlesex District,83500.0,0.0,0.0,83500,4545.685785000001,0,53,SALEM ST,LOWELL,MA,1853,14836.0,42.64818083,-71.32036141,,93.0,46.0,Some Transit,"19 nearby routes: 19 bus, 0 rail, 0 other",,69.5
10495,1610186,F_704439_3061306,973,973,160,Lowell,18th Middlesex District,84000.0,0.0,0.0,84000,4572.872032,0,63,SALEM ST,LOWELL,MA,1853,14836.0,42.64823056,-71.32057685,,93.0,46.0,Some Transit,"19 nearby routes: 19 bus, 0 rail, 0 other",,69.5
10497,1610230,F_704468_3061353,973,973,160,Lowell,18th Middlesex District,78800.0,0.0,2700.0,81500,3584.87025,0,32,DECATUR ST,LOWELL,MA,1854,14836.0,42.64835935,-71.32046869,,93.0,46.0,Some Transit,"19 nearby routes: 19 bus, 0 rail, 0 other",,69.5
10498,1610245,F_704654_3061336,973,973,160,Lowell,18th Middlesex District,92800.0,0.0,1600.0,94400,6355.101469,0,710,MERRIMACK ST,LOWELL,MA,,14836.0,42.64831163,-71.31977748,,93.0,46.0,Some Transit,"19 nearby routes: 19 bus, 0 rail, 0 other",,69.5
10499,1610265,F_704601_3061320,973,973,160,Lowell,18th Middlesex District,92800.0,0.0,0.0,92800,6371.957657,0,718,MERRIMACK ST,LOWELL,MA,1854,14836.0,42.64826803,-71.3199746,,93.0,46.0,Some Transit,"19 nearby routes: 19 bus, 0 rail, 0 other",,69.5
10500,1610268,F_704490_3061393,973,973,160,Lowell,18th Middlesex District,76500.0,0.0,0.0,76500,3096.317134,0,22,DECATUR ST,LOWELL,MA,1854,14836.0,42.64846898,-71.32038661,,93.0,46.0,Some Transit,"19 nearby routes: 19 bus, 0 rail, 0 other",,69.5
10501,1610282,F_704609_3061385,973,973,160,Lowell,18th Middlesex District,79900.0,0.0,3400.0,83300,3827.877818,0,722,MERRIMACK ST,LOWELL,MA,,14836.0,42.64844634,-71.31994436,,93.0,46.0,Some Transit,"19 nearby routes: 19 bus, 0 rail, 0 other",,69.5
10502,1610291,F_704493_3061428,973,973,160,Lowell,18th Middlesex District,27300.0,0.0,0.0,27300,900.2537481,0,18,DECATUR ST,LOWELL,MA,1854,14836.0,42.64856499,-71.32037518,,93.0,46.0,Some Transit,"19 nearby routes: 19 bus, 0 rail, 0 other",,69.5
10505,1610316,F_704565_3061392,973,973,160,Lowell,18th Middlesex District,96900.0,0.0,0.0,96900,7384.130302,0,724,MERRIMACK ST,LOWELL,MA,,14836.0,42.6484658,-71.32010785,,93.0,46.0,Some Transit,"19 nearby routes: 19 bus, 0 rail, 0 other",,69.5
10508,1610345,F_704545_3061441,973,973,160,Lowell,18th Middlesex District,80900.0,0.0,0.0,80900,3816.5485380000005,0,730,MERRIMACK ST,LOWELL,MA,1854,14836.0,42.64860036,-71.3201818,,93.0,46.0,Some Transit,"19 nearby routes: 19 bus, 0 rail, 0 other",,69.5
10511,1610369,F_704517_3061468,973,973,160,Lowell,18th Middlesex District,75900.0,0.0,0.0,75900,2924.5983149999997,0,734,MERRIMACK ST,LOWELL,MA,1854,14836.0,42.64867461,-71.32028566,,93.0,46.0,Some Transit,"19 nearby routes: 19 bus, 0 rail, 0 other",,69.5
10514,1610471,F_704870_3061512,973,973,160,Lowell,18th Middlesex District,130500.0,0.0,7300.0,137800,11802.415340000001,0,80,CABOT ST,LOWELL,MA,1853,14836.0,42.64879329,-71.31897325,,92.0,47.0,Some Transit,"19 nearby routes: 19 bus, 0 rail, 0 other",,69.5
10348,1603249,F_708107_3056581,973,973,160,Lowell,17th Middlesex District,62800.0,0.0,2900.0,65700,4031.8118979999995,0,49,KEENE ST,LOWELL,MA,1854,46071.0,42.63524394,-71.30698307,,83.0,53.0,Good Transit,"26 nearby routes: 25 bus, 1 rail, 0 other",,68.0
10552,1612138,F_708527_3062682,973,973,160,Lowell,16th Middlesex District,60000.0,0.0,0.0,60000,4887.206101,0,36,ALBION ST,LOWELL,MA,1853,42935.0,42.65198148,-71.30537056,,81.0,47.0,Some Transit,"18 nearby routes: 18 bus, 0 rail, 0 other",,64.0
10555,1612198,F_708581_3062741,973,973,160,Lowell,16th Middlesex District,48500.0,0.0,0.0,48500,2120.9168210000003,0,46,ALBION ST,LOWELL,MA,1854,42935.0,42.65214303,-71.30516934,,81.0,47.0,Some Transit,"18 nearby routes: 18 bus, 0 rail, 0 other",,64.0
10325,1600221,F_709738_3054829,973,973,160,Lowell,17th Middlesex District,62100.0,0.0,0.0,62100,3302.433968,0,40,GRIFFIN ST,LOWELL,MA,1854,37961.0,42.63042643,-71.30093728,,65.0,44.0,Some Transit,"25 nearby routes: 24 bus, 1 rail, 0 other",,54.5
10305,1597995,F_708005_3053077,973,973,160,Lowell,17th Middlesex District,88200.0,0.0,0.0,88200,5522.990812,0,1095,GORHAM ST,LOWELL,MA,1853,64955.0,42.62563012,-71.30739151,,62.0,43.0,Some Transit,"25 nearby routes: 24 bus, 1 rail, 0 other",,52.5
10601,1614961,F_708449_3064570,973,973,160,Lowell,16th Middlesex District,82900.0,0.0,0.0,82900,4027.3402479999995,0,3,HARTS AVE,LOWELL,MA,1853,45942.0,42.65716232,-71.30564451,,73.0,28.0,Some Transit,"5 nearby routes: 5 bus, 0 rail, 0 other",,50.5
10602,1614983,F_708507_3064544,973,973,160,Lowell,16th Middlesex District,103600.0,0.0,0.0,103600,8067.76445,0,111,HILDRETH ST,LOWELL,MA,1853,45942.0,42.65709061,-71.30542912,,73.0,28.0,Some Transit,"5 nearby routes: 5 bus, 0 rail, 0 other",,50.5
10604,1615046,F_708524_3064628,973,973,160,Lowell,16th Middlesex District,91700.0,0.0,0.0,91700,10933.61122,0,3.1,HARTS AVE,LOWELL,MA,1853,45942.0,42.65732099,-71.30536521,,73.0,28.0,Some Transit,"5 nearby routes: 5 bus, 0 rail, 0 other",,50.5
10221,1595232,F_709053_3049514,973,973,160,Lowell,17th Middlesex District,46400.0,0.0,0.0,46400,8481.327484,0,1,RIVERS EDGE RD,LOWELL,MA,1853,64955.0,42.61584719,-71.30352811,,42.0,30.0,Some Transit,"6 nearby routes: 6 bus, 0 rail, 0 other",,36.0
10238,1595334,F_708987_3049795,973,973,160,Lowell,17th Middlesex District,36300.0,0.0,0.0,36300,3788.904741,0,2,RIVERS EDGE RD,LOWELL,MA,1853,64955.0,42.61661863,-71.3037709,,42.0,30.0,Some Transit,"6 nearby routes: 6 bus, 0 rail, 0 other",,36.0
10217,1595195,F_709446_3049523,973,973,160,Lowell,17th Middlesex District,80800.0,0.0,0.0,80800,5394.524372999999,0,74-76,ECKLUND DR,LOWELL,MA,1853,64955.0,42.61586939,-71.30206805,,39.0,30.0,Some Transit,"6 nearby routes: 6 bus, 0 rail, 0 other",,34.5
10218,1595205,F_709505_3049540,973,973,160,Lowell,17th Middlesex District,76200.0,0.0,0.0,76200,4561.884989,0,70,ECKLUND DR,LOWELL,MA,1853,64955.0,42.61591566,-71.30184872,,39.0,30.0,Some Transit,"6 nearby routes: 6 bus, 0 rail, 0 other",,34.5
10225,1595252,F_709440_3049640,973,973,160,Lowell,17th Middlesex District,76200.0,0.0,0.0,76200,4468.896399,0,71,ECKLUND DR,LOWELL,MA,1853,64955.0,42.61619046,-71.30208933,,39.0,30.0,Some Transit,"6 nearby routes: 6 bus, 0 rail, 0 other",,34.5
10226,1595262,F_709503_3049665,973,973,160,Lowell,17th Middlesex District,80500.0,0.0,0.0,80500,5485.114972,0,63-65,ECKLUND DR,LOWELL,MA,1853,64955.0,42.61625866,-71.30185507,,39.0,30.0,Some Transit,"6 nearby routes: 6 bus, 0 rail, 0 other",,34.5
10258,1595515,F_709467_3050119,973,973,160,Lowell,17th Middlesex District,96600.0,0.0,0.0,96600,9545.291439,0,60,MCGUIGAN CIR,LOWELL,MA,1853,64955.0,42.617504600000004,-71.30198490000001,,36.0,30.0,Some Transit,"6 nearby routes: 6 bus, 0 rail, 0 other",,33.0
10219,1595215,F_709566_3049565,973,973,160,Lowell,17th Middlesex District,80800.0,0.0,0.0,80800,5668.322107,0,62-64,ECKLUND DR,LOWELL,MA,1853,64955.0,42.61598387,-71.30162189,,34.0,29.0,Some Transit,"6 nearby routes: 6 bus, 0 rail, 0 other",,31.5
10220,1595225,F_709629_3049591,973,973,160,Lowell,17th Middlesex District,74900.0,0.0,0.0,74900,4204.827222999999,0,56,ECKLUND DR,LOWELL,MA,1853,64955.0,42.61605481,-71.30138762,,34.0,29.0,Some Transit,"6 nearby routes: 6 bus, 0 rail, 0 other",,31.5
10222,1595239,F_709693_3049617,973,973,160,Lowell,17th Middlesex District,83000.0,0.0,0.0,83000,6054.217097,0,48-50,ECKLUND DR,LOWELL,MA,1853,64955.0,42.61612574,-71.30114964,,34.0,29.0,Some Transit,"6 nearby routes: 6 bus, 0 rail, 0 other",,31.5
10223,1595244,F_709760_3049631,973,973,160,Lowell,17th Middlesex District,76700.0,0.0,0.0,76700,4734.373559000001,0,42,ECKLUND DR,LOWELL,MA,1853,64955.0,42.61616373,-71.30090061,,34.0,29.0,Some Transit,"6 nearby routes: 6 bus, 0 rail, 0 other",,31.5
10224,1595249,F_709822_3049640,973,973,160,Lowell,17th Middlesex District,80900.0,0.0,0.0,80900,5574.337938000001,0,34-36,ECKLUND DR,LOWELL,MA,1853,64955.0,42.61618802,-71.30067021,,34.0,29.0,Some Transit,"6 nearby routes: 6 bus, 0 rail, 0 other",,31.5
10227,1595272,F_709559_3049688,973,973,160,Lowell,17th Middlesex District,76000.0,0.0,0.0,76000,4430.459618,0,57,ECKLUND DR,LOWELL,MA,1853,64955.0,42.61632141,-71.30164683,,34.0,29.0,Some Transit,"6 nearby routes: 6 bus, 0 rail, 0 other",,31.5
10228,1595283,F_709621_3049710,973,973,160,Lowell,17th Middlesex District,80400.0,0.0,0.0,80400,5522.198725,0,51-53,ECKLUND DR,LOWELL,MA,1853,64955.0,42.61638138,-71.30141631,,34.0,29.0,Some Transit,"6 nearby routes: 6 bus, 0 rail, 0 other",,31.5
10230,1595289,F_709686_3049731,973,973,160,Lowell,17th Middlesex District,74900.0,0.0,0.0,74900,4194.503774,0,45,ECKLUND DR,LOWELL,MA,1853,64955.0,42.61643859,-71.30117466,,34.0,29.0,Some Transit,"6 nearby routes: 6 bus, 0 rail, 0 other",,31.5
10231,1595295,F_709748_3049746,973,973,160,Lowell,17th Middlesex District,74900.0,0.0,0.0,74900,4253.946304,0,39,ECKLUND DR,LOWELL,MA,1853,64955.0,42.61647935,-71.3009442,,34.0,29.0,Some Transit,"6 nearby routes: 6 bus, 0 rail, 0 other",,31.5
10233,1595308,F_709811_3049762,973,973,160,Lowell,17th Middlesex District,80500.0,0.0,0.0,80500,5419.749922,0,31-33,ECKLUND DR,LOWELL,MA,1853,64955.0,42.61652284,-71.30071001,,34.0,29.0,Some Transit,"6 nearby routes: 6 bus, 0 rail, 0 other",,31.5
10234,1595316,F_709875_3049761,973,973,160,Lowell,17th Middlesex District,81200.0,0.0,0.0,81200,5683.882551,0,25,ECKLUND DR,LOWELL,MA,1853,64955.0,42.61651969,-71.30047226,,34.0,29.0,Some Transit,"6 nearby routes: 6 bus, 0 rail, 0 other",,31.5
10239,1595335,F_709888_3049824,973,973,160,Lowell,17th Middlesex District,78100.0,0.0,0.0,78100,4959.828026,0,11,ECKLUND DR,LOWELL,MA,1853,64955.0,42.61669247,-71.30042342,,34.0,29.0,Some Transit,"6 nearby routes: 6 bus, 0 rail, 0 other",,31.5
10242,1595371,F_709860_3049886,973,973,160,Lowell,17th Middlesex District,80100.0,0.0,0.0,80100,5503.46746,0,3,ECKLUND DR,LOWELL,MA,1853,64955.0,42.61686277,-71.30052690000001,,34.0,29.0,Some Transit,"6 nearby routes: 6 bus, 0 rail, 0 other",,31.5
10245,1595382,F_709792_3049569,973,973,160,Lowell,17th Middlesex District,115300.0,0.0,0.0,115300,46593.19952,0,28,ECKLUND DR,LOWELL,MA,1853,64955.0,42.6159934,-71.30078227,,34.0,29.0,Some Transit,"6 nearby routes: 6 bus, 0 rail, 0 other",,31.5
10248,1595401,F_709751_3049930,973,973,160,Lowell,17th Middlesex District,77900.0,0.0,0.0,77900,4887.349864,0,88,RIVERS EDGE RD,LOWELL,MA,1853,64955.0,42.6169842,-71.30093146,,34.0,29.0,Some Transit,"6 nearby routes: 6 bus, 0 rail, 0 other",,31.5
10252,1595454,F_710285_3050040,973,973,160,Lowell,17th Middlesex District,75000.0,0.0,0.0,75000,4398.572881,0,136,ADIE WAY,LOWELL,MA,1853,64955.0,42.61728259,-71.29894666,,32.0,29.0,Some Transit,"6 nearby routes: 6 bus, 0 rail, 0 other",,30.5
10254,1595498,F_710212_3050145,973,973,160,Lowell,17th Middlesex District,81900.0,0.0,0.0,81900,5894.1678679999995,0,137-139,ADIE WAY,LOWELL,MA,1853,64955.0,42.61757116,-71.29921694,,32.0,29.0,Some Transit,"6 nearby routes: 6 bus, 0 rail, 0 other",,30.5
10256,1595507,F_710280_3050160,973,973,160,Lowell,17th Middlesex District,79000.0,0.0,0.0,79000,5174.298353,0,133,ADIE WAY,LOWELL,MA,1853,64955.0,42.61761188,-71.29896419,,32.0,29.0,Some Transit,"6 nearby routes: 6 bus, 0 rail, 0 other",,30.5
10261,1595540,F_710193_3050219,973,973,160,Lowell,17th Middlesex District,78500.0,0.0,0.0,78500,5241.452064,0,3,ADIE WAY,LOWELL,MA,1853,64955.0,42.61777433,-71.29928688,,32.0,29.0,Some Transit,"6 nearby routes: 6 bus, 0 rail, 0 other",,30.5
10263,1595549,F_710253_3050235,973,973,160,Lowell,17th Middlesex District,75800.0,0.0,0.0,75800,4501.471398,0,9,ADIE WAY,LOWELL,MA,1851,64955.0,42.61781785,-71.29906384,,32.0,29.0,Some Transit,"6 nearby routes: 6 bus, 0 rail, 0 other",,30.5
10267,1595569,F_710318_3050257,973,973,160,Lowell,17th Middlesex District,82900.0,0.0,0.0,82900,6184.11794,0,15-17,ADIE WAY,LOWELL,MA,1853,64955.0,42.61787779,-71.29882217,,32.0,29.0,Some Transit,"6 nearby routes: 6 bus, 0 rail, 0 other",,30.5
10272,1595615,F_710243_3050348,973,973,160,Lowell,17th Middlesex District,81900.0,0.0,0.0,81900,6051.9653020000005,0,2,ADIE WAY LOOP,LOWELL,MA,1853,64955.0,42.61812797,-71.2991,,32.0,29.0,Some Transit,"6 nearby routes: 6 bus, 0 rail, 0 other",,30.5
10279,1595676,F_710219_3050423,973,973,160,Lowell,17th Middlesex District,90800.0,0.0,0.0,90800,7911.518448999999,0,6,ADIE WAY LOOP,LOWELL,MA,1853,64955.0,42.61833391,-71.29918851,,32.0,29.0,Some Transit,"6 nearby routes: 6 bus, 0 rail, 0 other",,30.5
10283,1595707,F_710235_3050487,973,973,160,Lowell,17th Middlesex District,94700.0,0.0,0.0,94700,8980.806152,0,10,ADIE WAY LOOP,LOWELL,MA,1853,64955.0,42.61850941,-71.29912851,,32.0,29.0,Some Transit,"6 nearby routes: 6 bus, 0 rail, 0 other",,30.5
10229,1595284,F_709984_3049711,973,973,160,Lowell,17th Middlesex District,83300.0,0.0,0.0,83300,6268.343086999999,0,22,ECKLUND DR,LOWELL,MA,1853,64955.0,42.6163818,-71.30006776,,28.0,29.0,Some Transit,"5 nearby routes: 5 bus, 0 rail, 0 other",,28.5
10232,1595305,F_710009_3049774,973,973,160,Lowell,17th Middlesex District,78800.0,0.0,0.0,78800,5053.3626509999995,0,18,ECKLUND DR,LOWELL,MA,1853,64955.0,42.6165545,-71.29997434,,28.0,29.0,Some Transit,"5 nearby routes: 5 bus, 0 rail, 0 other",,28.5
