index,mapc_id,parloc_id,luc_adj_1,luc_adj_2,muni_id,muni,District,land_value,bldg_value,othr_value,total_value,lot_areaft,bldg_area,addr_num,addr_str,owner_city,owner_stat,owner_zip,median_hh_income,latitude,longitude,numTransitStops,walkscore,transitscore,transit_score_description,transit_score_summary,transitStopScore,TransitFriendlyScore
5843,912774,F_766410_3110510,975,975,128,Haverhill,3rd Essex District,139300.0,0.0,0.0,139300,24215.974459999998,0,,HALE ST,BOSTON,MA,2110,60373.0,42.78264679,-71.08935929,,58.0,33.0,Some Transit,"9 nearby routes: 8 bus, 1 rail, 0 other",,45.5
5844,912786,F_766100_3111151,975,975,128,Haverhill,3rd Essex District,206700.0,0.0,0.0,206700,69766.36895,0,,EIGHTH AVE,BOSTON,MA,2110,60373.0,42.78440958,-71.09050252,14.0,47.0,29.0,Some Transit,"9 nearby routes: 8 bus, 1 rail, 0 other",77.77777777777779,38.0
5862,918309,F_763315_3101656,975,975,128,Haverhill,15th Essex District,24600.0,0.0,0.0,24600,205094.027,0,,SOUTH MAIN ST,BOSTON,MA,2110,71584.0,42.75839437,-71.10104181,9.0,35.0,29.0,Some Transit,"4 nearby routes: 3 bus, 1 rail, 0 other",50.0,32.0
5846,915194,F_765858_3111715,975,975,128,Haverhill,3rd Essex District,194800.0,0.0,0.0,194800,45940.64476,0,,PRIMROSE ST,BOSTON,MA,2110,60373.0,42.78596021,-71.09139388,8.0,32.0,27.0,Some Transit,"9 nearby routes: 8 bus, 1 rail, 0 other",44.44444444444444,29.5
5863,918315,F_762251_3100596,975,975,128,Haverhill,15th Essex District,24300.0,0.0,0.0,24300,4169.077098,0,,FERRY RD,BOSTON,MA,2110,71584.0,42.75549962,-71.10502175,6.0,33.0,26.0,Some Transit,"3 nearby routes: 3 bus, 0 rail, 0 other",33.33333333333333,29.5
5828,908360,F_765700_3112318,975,975,128,Haverhill,3rd Essex District,27600.0,0.0,0.0,27600,220040.1341,0,,HILLDALE AVE,BOSTON,MA,2110,60373.0,42.78761672,-71.09197168,6.0,30.0,24.0,Minimal Transit,"3 nearby routes: 3 bus, 0 rail, 0 other",33.33333333333333,27.0
5864,918627,F_761420_3099263,975,975,128,Haverhill,15th Essex District,227400.0,0.0,0.0,227400,84955.63947000001,0,,SOUTH MAIN ST,BOSTON,MA,2110,71584.0,42.75185276,-71.10813852,6.0,30.0,20.0,Minimal Transit,"1 nearby routes: 1 bus, 0 rail, 0 other",33.33333333333333,25.0
5845,915187,F_765590_3112569,975,975,128,Haverhill,3rd Essex District,39400.0,0.0,0.0,39400,29041.32909,0,,PRIMROSE ST,BOSTON,MA,2110,60373.0,42.78830683,-71.09237698,6.0,20.0,24.0,Minimal Transit,"3 nearby routes: 3 bus, 0 rail, 0 other",33.33333333333333,22.0
5834,909962,F_760757_3117937,975,975,128,Haverhill,3rd Essex District,132500.0,0.0,0.0,132500,77637.98422,0,,NEWARK ST,BOSTON,MA,2110,77199.0,42.80309687,-71.11028921,,22.0,18.0,Minimal Transit,"1 nearby routes: 1 bus, 0 rail, 0 other",,20.0
5827,908330,F_765038_3113168,975,975,128,Haverhill,3rd Essex District,34200.0,0.0,0.0,34200,252745.0732,0,,HILLDALE AVE,BOSTON,MA,2110,,42.78995752,-71.09442264,8.0,12.0,24.0,Minimal Transit,"2 nearby routes: 2 bus, 0 rail, 0 other",44.44444444444444,18.0
5829,908686,F_764342_3114528,975,975,128,Haverhill,3rd Essex District,218400.0,0.0,0.0,218400,1061662.951,0,,HILLDALE AVE,BOSTON,MA,2110,,42.79369797,-71.09699147,11.0,11.0,23.0,Minimal Transit,"3 nearby routes: 3 bus, 0 rail, 0 other",61.111111111111114,17.0
5836,910652,F_761426_3117147,975,975,128,Haverhill,3rd Essex District,14600.0,0.0,0.0,14600,49273.11251,0,,HILLDALE AVE,BOSTON,MA,2110,77199.0,42.80092095,-71.10781004,,16.0,18.0,Minimal Transit,"1 nearby routes: 1 bus, 0 rail, 0 other",,17.0
5830,908883,F_762560_3115924,975,975,128,Haverhill,3rd Essex District,175000.0,0.0,0.0,175000,258804.4574,0,,ADDINGTON ST,BOSTON,MA,2110,77199.0,42.79755106,-71.10360606,3.0,3.0,18.0,Minimal Transit,"1 nearby routes: 1 bus, 0 rail, 0 other",16.666666666666664,10.5
5861,917781,F_773616_3103682,975,975,128,Haverhill,2nd Essex District,29600.0,0.0,0.0,29600,69909.82643,0,,CURTIS AVE,BOSTON,MA,2110,104835.0,42.76381456,-71.06264883,2.0,1.0,20.0,Minimal Transit,"2 nearby routes: 2 bus, 0 rail, 0 other",11.11111111111111,10.5
13010,1989384,F_784492_2882669,975,975,133,Holbrook,,178400.0,0.0,171700.0,350100,170254.823,0,2,CENTRE ST,BOSTON,MA,2116,70431.0,42.15720976,-71.02671672,7.0,28.0,37.0,Some Transit,"4 nearby routes: 3 bus, 1 rail, 0 other",38.88888888888889,32.5
10163,1586036,F_581975_3028070,975,975,153,Leominster,,55900.0,0.0,20800.0,76700,7493.140087000001,0,57,NICHOLS ST,FITCHBURG,MA,1420,,42.55684567,-71.77536321,5.0,64.0,32.0,Some Transit,"17 nearby routes: 17 bus, 0 rail, 0 other",27.77777777777778,48.0
10171,1586204,F_591509_3021726,975,975,153,Leominster,4th Worcester District,26500.0,0.0,0.0,26500,6467.773403,0,,NASHUA ST,FITCHBURG,MA,1420,98000.0,42.53951732,-71.73991164,6.0,45.0,33.0,Some Transit,"12 nearby routes: 11 bus, 1 rail, 0 other",33.33333333333333,39.0
10182,1586520,F_591477_3021814,975,975,153,Leominster,4th Worcester District,51300.0,0.0,0.0,51300,4355.2651909999995,0,16,NASHUA ST,FITCHBURG,MA,1420,98000.0,42.53975854,-71.74003129,5.0,45.0,33.0,Some Transit,"12 nearby routes: 11 bus, 1 rail, 0 other",27.77777777777778,39.0
10184,1586522,F_591636_3021562,975,975,153,Leominster,4th Worcester District,62400.0,0.0,0.0,62400,18780.45635,0,36,NASHUA ST,FITCHBURG,MA,1420,98000.0,42.5390683,-71.7394387,6.0,40.0,33.0,Some Transit,"8 nearby routes: 7 bus, 1 rail, 0 other",33.33333333333333,36.5
10185,1586548,F_591708_3021421,975,975,153,Leominster,4th Worcester District,62600.0,0.0,0.0,62600,19595.23577,0,44,NASHUA ST,FITCHBURG,MA,1420,98000.0,42.53868196,-71.73917008,6.0,40.0,33.0,Some Transit,"8 nearby routes: 7 bus, 1 rail, 0 other",33.33333333333333,36.5
10375,1604954,F_705921_3057416,975,975,160,Lowell,17th Middlesex District,52700.0,0.0,0.0,52700,8921.246134,0,105.1,THORNDIKE ST,LOWELL,MA,1852,23495.0,42.63754833,-71.31509977,,85.0,54.0,Good Transit,"26 nearby routes: 25 bus, 1 rail, 0 other",,69.5
10379,1605141,F_706013_3057517,975,975,160,Lowell,17th Middlesex District,123000.0,0.0,0.0,123000,29691.34478,0,111,THORNDIKE ST,LOWELL,MA,1852,23495.0,42.63782491,-71.31475706,,85.0,54.0,Good Transit,"26 nearby routes: 25 bus, 1 rail, 0 other",,69.5
7243,1110632,M_245343_912453,975,975,163,Lynn,11th Essex District,79800.0,0.0,0.0,79800,49798.98033,0,0,MARKET ST,BOSTON,MA,2116,28810.0,42.46128812,-70.94869761,,96.0,49.0,Some Transit,"12 nearby routes: 11 bus, 1 rail, 0 other",,72.5
7245,1110681,M_245348_912481,975,975,163,Lynn,11th Essex District,29800.0,0.0,0.0,29800,11369.97683,0,0,MARKET ST,BOSTON,MA,2116,28810.0,42.46153989,-70.94863462,,96.0,49.0,Some Transit,"12 nearby routes: 11 bus, 1 rail, 0 other",,72.5
7255,1111158,M_245546_912630,975,975,163,Lynn,11th Essex District,112200.0,0.0,0.0,112200,5221.438932,0,0,MUNROE ST,BOSTON,MA,2116,27036.0,42.462869700000006,-70.94621554,,96.0,49.0,Some Transit,"12 nearby routes: 11 bus, 1 rail, 0 other",,72.5
7261,1111764,M_245889_912792,975,975,163,Lynn,11th Essex District,2400.0,0.0,0.0,2400,470.6485291999999,0,0,MOUNT VERNON ST,BOSTON,MA,2116,22340.0,42.46430796,-70.9420323,,95.0,49.0,Some Transit,"12 nearby routes: 11 bus, 1 rail, 0 other",,72.0
7235,1110058,M_245134_912318,975,975,163,Lynn,11th Essex District,169700.0,0.0,0.0,169700,31177.973469999997,0,0,PLEASANT ST,BOSTON,MA,2116,28810.0,42.46008493,-70.95124923,,93.0,49.0,Some Transit,"12 nearby routes: 11 bus, 1 rail, 0 other",,71.0
7236,1110120,M_245116_912332,975,975,163,Lynn,11th Essex District,114200.0,0.0,0.0,114200,10518.544259999999,0,0,PLEASANT ST,BOSTON,MA,2116,28810.0,42.46021201,-70.95146697,,93.0,49.0,Some Transit,"12 nearby routes: 11 bus, 1 rail, 0 other",,71.0
7260,1111742,M_245867_912778,975,975,163,Lynn,11th Essex District,40600.0,0.0,0.0,40600,3169.037807,0,0,MOUNT VERNON ST,BOSTON,MA,2116,22340.0,42.46418322,-70.94230091,,93.0,49.0,Some Transit,"12 nearby routes: 11 bus, 1 rail, 0 other",,71.0
7269,1113026,M_246153_913009,975,975,163,Lynn,10th Essex District,400.0,0.0,0.0,400,128.63292420000002,0,0,GREEN ST,BOSTON,MA,2116,27036.0,42.46624588,-70.93880504,,92.0,48.0,Some Transit,"12 nearby routes: 11 bus, 1 rail, 0 other",,70.0
7228,1109492,M_244931_912203,975,975,163,Lynn,11th Essex District,77000.0,0.0,0.0,77000,51548.116689999995,0,115,BLOSSOM ST,BOSTON,MA,2116,,42.45906139,-70.95372624,,88.0,48.0,Some Transit,"12 nearby routes: 11 bus, 1 rail, 0 other",,68.0
7266,1112799,M_246164_912972,975,975,163,Lynn,11th Essex District,3000.0,0.0,0.0,3000,732.6645563999999,0,0,GREEN ST,BOSTON,MA,2116,41735.0,42.46591214,-70.93867425,,90.0,46.0,Some Transit,"10 nearby routes: 9 bus, 1 rail, 0 other",,68.0
7267,1112853,M_246179_912983,975,975,163,Lynn,11th Essex District,500.0,0.0,0.0,500,193.6146212,0,0,GREEN ST,BOSTON,MA,2116,41735.0,42.46601028,-70.93849099,,90.0,46.0,Some Transit,"10 nearby routes: 9 bus, 1 rail, 0 other",,68.0
7274,1114082,M_246268_913076,975,975,163,Lynn,,5700.0,0.0,0.0,5700,14804.6929,0,0,CHESTNUT ST,BOSTON,MA,2116,,42.46684222,-70.93740137,,90.0,46.0,Some Transit,"10 nearby routes: 9 bus, 1 rail, 0 other",,68.0
7275,1114092,M_246394_913158,975,975,163,Lynn,11th Essex District,2300.0,0.0,0.0,2300,24.97328448,0,0,CHESTNUT ST,BOSTON,MA,2116,42560.0,42.46757292,-70.93586272,,89.0,45.0,Some Transit,"12 nearby routes: 11 bus, 1 rail, 0 other",,67.0
7220,1108685,M_244098_911955,975,975,163,Lynn,11th Essex District,3900.0,0.0,0.0,3900,1135.147512,0,1,SOUTH ST PL,BOSTON,MA,2116,36339.0,42.45687638,-70.96387258,,84.0,47.0,Some Transit,"12 nearby routes: 12 bus, 0 rail, 0 other",,65.5
7276,1114152,M_246408_913166,975,975,163,Lynn,11th Essex District,100.0,0.0,0.0,100,27.17016902,0,0,CHESTNUT ST,BOSTON,MA,2116,42560.0,42.46764411,-70.93569184,,84.0,44.0,Some Transit,"12 nearby routes: 11 bus, 1 rail, 0 other",,64.0
7277,1114427,M_246477_913177,975,975,163,Lynn,11th Essex District,90600.0,0.0,0.0,90600,5322.157472999999,0,0,FAYETTE ST,BOSTON,MA,2116,41735.0,42.46773902,-70.93485196,,84.0,44.0,Some Transit,"12 nearby routes: 11 bus, 1 rail, 0 other",,64.0
7278,1114609,M_246469_913211,975,975,163,Lynn,11th Essex District,97500.0,0.0,0.0,97500,7671.034837,0,0,FAYETTE ST,BOSTON,MA,2116,42560.0,42.46804558,-70.9349465,,84.0,44.0,Some Transit,"12 nearby routes: 11 bus, 1 rail, 0 other",,64.0
7219,1108668,M_244075_911937,975,975,163,Lynn,11th Essex District,6000.0,0.0,0.0,6000,1170.969648,0,0,OAKVILLE ST,BOSTON,MA,2116,36339.0,42.45671563,-70.96415358,,77.0,49.0,Some Transit,"12 nearby routes: 11 bus, 1 rail, 0 other",,63.0
7225,1109203,M_244695_912048,975,975,163,Lynn,11th Essex District,158000.0,0.0,0.0,158000,117604.3754,0,0,ALLEY ST,BOSTON,MA,2116,36339.0,42.45767959,-70.95660747,,80.0,46.0,Some Transit,"12 nearby routes: 11 bus, 1 rail, 0 other",,63.0
7280,1114944,M_246590_913249,975,975,163,Lynn,8th Essex District,5600.0,0.0,0.0,5600,14022.45306,0,0,FAYETTE ST,BOSTON,MA,2116,43261.0,42.46838044,-70.93347214,,83.0,43.0,Some Transit,"11 nearby routes: 10 bus, 1 rail, 0 other",,63.0
7283,1115353,M_246611_913281,975,975,163,Lynn,,4200.0,0.0,0.0,4200,45905.94265,0,0,CHATHAM ST,BOSTON,MA,2116,,42.46866726,-70.9332142,,83.0,43.0,Some Transit,"11 nearby routes: 10 bus, 1 rail, 0 other",,63.0
7215,1108552,M_244523_911862,975,975,163,Lynn,11th Essex District,26200.0,0.0,0.0,26200,2960.7489219999998,0,0,COMMERCIAL ST,BOSTON,MA,2116,36339.0,42.45601499,-70.95871290000001,17.0,79.0,45.0,Some Transit,"12 nearby routes: 11 bus, 1 rail, 0 other",94.44444444444444,62.0
7216,1108576,M_244372_911816,975,975,163,Lynn,11th Essex District,223600.0,0.0,0.0,223600,76549.48141000001,0,0,LYNNWAY,BOSTON,MA,2116,36339.0,42.45560949,-70.96055217,16.0,77.0,46.0,Some Transit,"12 nearby routes: 11 bus, 1 rail, 0 other",88.88888888888889,61.5
7217,1108632,M_244325_911874,975,975,163,Lynn,11th Essex District,30100.0,0.0,0.0,30100,9456.942251999999,0,82,BENNETT ST,BOSTON,MA,2116,36339.0,42.4561343,-70.9611191,,77.0,46.0,Some Transit,"12 nearby routes: 11 bus, 1 rail, 0 other",,61.5
7282,1115250,M_246677_913296,975,975,163,Lynn,8th Essex District,107800.0,0.0,0.0,107800,25220.632719999998,0,0,CHATHAM ST,BOSTON,MA,2116,43261.0,42.46879834,-70.93241046,,77.0,43.0,Some Transit,"11 nearby routes: 10 bus, 1 rail, 0 other",,60.0
7213,1108514,M_244026_911634,975,975,163,Lynn,11th Essex District,243700.0,0.0,0.0,243700,55087.81225,0,0,COMMERCIAL ST,BOSTON,MA,2116,36339.0,42.45399068,-70.9647724,,67.0,50.0,Good Transit,"12 nearby routes: 11 bus, 1 rail, 0 other",,58.5
7208,1108379,M_244153_911630,975,975,163,Lynn,11th Essex District,263300.0,0.0,0.0,263300,34636.69554,0,0,LYNNWAY,BOSTON,MA,2116,36339.0,42.45394748,-70.9632288,,66.0,49.0,Some Transit,"12 nearby routes: 11 bus, 1 rail, 0 other",,57.5
7212,1108510,M_244083_911759,975,975,163,Lynn,11th Essex District,529400.0,0.0,0.0,529400,104066.3505,0,0,BENNETT ST,BOSTON,MA,2116,36339.0,42.45511275,-70.96406992,,66.0,49.0,Some Transit,"12 nearby routes: 11 bus, 1 rail, 0 other",,57.5
7227,1109424,M_242842_912223,975,975,163,Lynn,11th Essex District,11000.0,0.0,0.0,11000,3055.108883,0,0,SUMMER ST,BOSTON,MA,2116,81250.0,42.45935908,-70.97912229,,66.0,46.0,Some Transit,"12 nearby routes: 12 bus, 0 rail, 0 other",,56.0
7214,1108527,M_243972_911534,975,975,163,Lynn,11th Essex District,155100.0,0.0,0.0,155100,201495.7306,0,0,LYNNWAY,BOSTON,MA,2116,36339.0,42.45309348,-70.96543648,,53.0,50.0,Good Transit,"12 nearby routes: 11 bus, 1 rail, 0 other",,51.5
7204,1108297,M_243484_911002,975,975,163,Lynn,11th Essex District,14400.0,0.0,0.0,14400,8733.422273999999,0,0,LYNNWAY,BOSTON,MA,2116,36339.0,42.44833158,-70.97140898,14.0,14.0,49.0,Some Transit,"12 nearby routes: 11 bus, 1 rail, 0 other",77.77777777777779,31.5
1254,133196,F_732598_2838013,975,975,167,Mansfield,14th Bristol District,34600.0,0.0,0.0,34600,28583.1679,0,,NORTH MAIN ST,BOSTON,MA,2130,89660.0,42.03529647,-71.21865105,4.0,63.0,33.0,Some Transit,"3 nearby routes: 2 bus, 1 rail, 0 other",22.22222222222222,48.0
1277,137389,F_732751_2838277,975,975,167,Mansfield,14th Bristol District,50500.0,0.0,0.0,50500,38390.541639999996,0,489,NORTH MAIN ST,BOSTON,MA,2130,89660.0,42.03601955,-71.21808464,4.0,63.0,33.0,Some Transit,"3 nearby routes: 2 bus, 1 rail, 0 other",22.22222222222222,48.0
1291,138683,F_732054_2837110,975,975,167,Mansfield,14th Bristol District,18300.0,0.0,0.0,18300,59711.10804,0,,ALLEN ST,BOSTON,MA,2130,89660.0,42.03282337,-71.22066442,3.0,58.0,33.0,Some Transit,"3 nearby routes: 2 bus, 1 rail, 0 other",16.666666666666664,45.5
1252,132973,F_724918_2822754,975,975,167,Mansfield,1st Bristol District,38900.0,0.0,0.0,38900,326212.7352,0,,ELM TER,BOSTON,MA,2130,123533.0,41.99348870000001,-71.24708803,,17.0,0.0,No Nearby Transit,"0 nearby routes: 0 bus, 0 rail, 0 other",,8.5
1244,131658,F_726559_2825681,975,975,167,Mansfield,1st Bristol District,43200.0,0.0,0.0,43200,426939.3701,0,,ELM ST REAR,BOSTON,MA,2130,123533.0,42.00150748,-71.24101871,,15.0,0.0,No Nearby Transit,"0 nearby routes: 0 bus, 0 rail, 0 other",,7.5
1280,137757,F_726881_2826614,975,975,167,Mansfield,,82300.0,0.0,0.0,82300,68767.74685,0,,SCHOOL ST,BOSTON,MA,2130,123533.0,42.00406514,-71.23982357,,6.0,0.0,No Nearby Transit,"0 nearby routes: 0 bus, 0 rail, 0 other",,3.0
8898,1307021,F_772233_2988958,975,975,178,Melrose,32nd Middlesex District,24700.0,,,24700,4894.035868999999,0,0,PLEASANT ST,MELROSE,MA,2176,69219.0,42.44904977,-71.06995254,,56.0,38.0,Some Transit,"6 nearby routes: 5 bus, 1 rail, 0 other",,47.0
13469,2057067,F_718976_2919699,975,975,199,Needham,,100.0,0.0,0.0,100,3037746.7660000003,0,0,RAILROAD,BOSTON,MA,2116,,,,,54.66350710900474,40.28776978417266,,,,47.475638446588704
8016,1190740,F_740042_2954639,975,975,207,Newton,11th Middlesex District,98000.0,0.0,0.0,98000,1892.4147100000002,0,0,RICHARDSON ST,BOSTON,MA,2116,92500.0,42.35526174,-71.18968757,,80.0,48.0,Some Transit,"10 nearby routes: 9 bus, 1 rail, 0 other",,64.0
8019,1192847,F_740788_2954770,975,975,207,Newton,11th Middlesex District,7800.0,0.0,700.0,8500,752.2575959,0,107,CENTRE AVE,BOSTON,MA,2116,92500.0,42.35561373,-71.18692585,,74.0,48.0,Some Transit,"10 nearby routes: 9 bus, 1 rail, 0 other",,61.0
8062,1203039,F_729081_2943946,975,975,207,Newton,12th Middlesex District,311100.0,0.0,30000.0,341100,23502.70719,0,100,WYMAN ST,BOSTON,MA,2114,232875.0,42.32602187,-71.2303646,3.0,64.0,50.0,Good Transit,"7 nearby routes: 6 bus, 1 rail, 0 other",16.666666666666664,57.0
8057,1202826,F_728290_2944509,975,975,207,Newton,12th Middlesex District,13000.0,0.0,0.0,13000,5112.488173,0,1697,BEACON ST REAR,BOSTON,MA,2114,232875.0,42.3275736,-71.23328317,3.0,63.0,50.0,Good Transit,"6 nearby routes: 5 bus, 1 rail, 0 other",16.666666666666664,56.5
8071,1204021,F_730301_2943047,975,975,207,Newton,12th Middlesex District,17400.0,0.0,0.0,17400,8818.284247,0,758,CHESTNUT ST,BOSTON,MA,2114,232875.0,42.32354429,-71.22586378,3.0,62.0,49.0,Some Transit,"4 nearby routes: 3 bus, 1 rail, 0 other",16.666666666666664,55.5
8072,1204094,F_730277_2942945,975,975,207,Newton,12th Middlesex District,16800.0,0.0,0.0,16800,9642.811411,0,760,CHESTNUT ST,BOSTON,MA,2114,146094.0,42.32326461,-71.22595374,3.0,62.0,49.0,Some Transit,"4 nearby routes: 3 bus, 1 rail, 0 other",16.666666666666664,55.5
8024,1196229,F_729209_2951627,975,975,207,Newton,11th Middlesex District,153100.0,0.0,0.0,153100,21441.6118,0,1400,WASHINGTON ST,BOSTON,MA,2116,125192.0,42.34709784,-71.22980128,20.0,73.0,33.0,Some Transit,"4 nearby routes: 3 bus, 1 rail, 0 other",111.11111111111111,53.0
8010,1189284,F_748334_2945111,975,975,207,Newton,12th Middlesex District,251700.0,0.0,0.0,251700,16230.78073,0,,MIDDLESEX RD OFF,BOSTON,MA,2114,200250.0,42.32902964,-71.15915094,8.0,46.0,59.0,Good Transit,"9 nearby routes: 6 bus, 3 rail, 0 other",44.44444444444444,52.5
8059,1202946,F_746776_2944365,975,975,207,Newton,12th Middlesex District,439700.0,0.0,37500.0,477200,34092.11607,0,,HAMMOND ST,JAMAICA PLAIN,MA,2130,200250.0,42.32699951,-71.16492344,8.0,62.0,40.28776978417266,,,44.44444444444444,51.143884892086334
8118,1209635,F_748475_2945348,975,975,207,Newton,12th Middlesex District,271300.0,0.0,0.0,271300,13557.46239,0,,HAMMOND ST OFF,BOSTON,MA,2114,200250.0,42.32967843,-71.158626,6.0,41.0,61.0,Good Transit,"9 nearby routes: 6 bus, 3 rail, 0 other",33.33333333333333,51.0
7998,1188457,F_734166_2940896,975,975,207,Newton,12th Middlesex District,223300.0,0.0,0.0,223300,8492.068504,0,,ELLIOT ST,BOSTON,MA,2130,116094.0,42.31760684,-71.21159867,,51.0,49.0,Some Transit,"8 nearby routes: 7 bus, 1 rail, 0 other",,50.0
8028,1197544,F_722149_2950231,975,975,207,Newton,11th Middlesex District,86500.0,0.0,2300.0,88800,2506.165999,0,11,NEWLAND ST,BOSTON,MA,2116,119149.0,42.34332555,-71.25593231,10.0,52.0,48.0,Some Transit,"8 nearby routes: 6 bus, 2 rail, 0 other",55.55555555555556,50.0
8069,1203668,F_729712_2943420,975,975,207,Newton,12th Middlesex District,19100.0,0.0,0.0,19100,11454.37805,0,52,WYMAN ST REAR,BOSTON,MA,2114,232875.0,42.324573,-71.22803739,3.0,46.0,49.0,Some Transit,"4 nearby routes: 3 bus, 1 rail, 0 other",16.666666666666664,47.5
8132,1210750,F_722205_2949911,975,975,207,Newton,11th Middlesex District,10700.0,0.0,0.0,10700,2724.973404,0,132,CHARLES ST REAR AUB,BOSTON,MA,2116,129028.0,42.34244701,-71.25572856,9.0,39.0,50.0,Good Transit,"8 nearby routes: 6 bus, 2 rail, 0 other",50.0,44.5
8027,1196845,F_720832_2950370,975,975,207,Newton,11th Middlesex District,24000.0,0.0,0.0,24000,12731.27153,0,2450,COMMONWEALTH AVE,BOSTON,MA,2116,119149.0,42.34371721,-71.26080241,5.0,33.0,45.0,Some Transit,"5 nearby routes: 3 bus, 2 rail, 0 other",27.77777777777778,39.0
8029,1197770,F_721072_2949810,975,975,207,Newton,11th Middlesex District,83400.0,0.0,0.0,83400,8936.707353,0,81,EVERGREEN AVE,BOSTON,MA,2116,119149.0,42.34217869,-71.25992048,5.0,28.0,46.0,Some Transit,"7 nearby routes: 5 bus, 2 rail, 0 other",27.77777777777778,37.0
7991,1188297,F_726484_2945760,975,975,207,Newton,12th Middlesex District,13100.0,0.0,0.0,13100,4927.051619,0,191,DORSET RD REAR,BOSTON,MA,2130,232875.0,42.33102173,-71.23994773,4.0,21.0,50.0,Good Transit,"7 nearby routes: 6 bus, 1 rail, 0 other",22.22222222222222,35.5
8134,1210754,F_721957_2949453,975,975,207,Newton,11th Middlesex District,24500.0,0.0,0.0,24500,16650.8892,0,149,CHARLES ST  AUB,BOSTON,MA,2116,129028.0,42.34119218,-71.25665072,7.0,3.0,51.0,Good Transit,"8 nearby routes: 6 bus, 2 rail, 0 other",38.88888888888889,27.0
13633,2088435,F_820690_3020443,975,975,258,Salem,7th Essex District,202400.0,0.0,0.0,202400,112205.4562,0,22,MARCH STREET,BOSTON,MA,02284-5142,83594.0,42.53463099,-70.88958067,8.0,52.0,19.0,Minimal Transit,"3 nearby routes: 2 bus, 1 rail, 0 other",44.44444444444444,35.5
7744,1159543,F_741702_2870597,975,975,266,Sharon,8th Norfolk District,29700.0,0.0,0.0,29700,3918.365396,0,0,RR R/W #30,BOSTON,MA,2116,130402.0,42.12462531,-71.18469551,1.0,39.0,32.0,Some Transit,"1 nearby routes: 0 bus, 1 rail, 0 other",5.555555555555555,35.5
7743,1159507,F_741302_2869825,975,975,266,Sharon,8th Norfolk District,13500.0,0.0,0.0,13500,64476.0305,0,0,RR R/W #2,BOSTON,MA,2116,130402.0,42.12251087,-71.18618047,1.0,35.0,32.0,Some Transit,"1 nearby routes: 0 bus, 1 rail, 0 other",5.555555555555555,33.5
7742,1159470,F_741683_2870346,975,975,266,Sharon,8th Norfolk District,14300.0,0.0,0.0,14300,1491.100148,0,0,RR R/W #31,BOSTON,MA,2116,115500.0,42.12393672,-71.18476897,1.0,33.0,32.0,Some Transit,"1 nearby routes: 0 bus, 1 rail, 0 other",5.555555555555555,32.5
7741,1159101,F_741043_2869116,975,975,266,Sharon,8th Norfolk District,4800.0,0.0,0.0,4800,853.1226796,0,0,RR R/W #28,BOSTON,MA,2116,115500.0,42.12056787,-71.18714475,1.0,27.0,31.0,Some Transit,"1 nearby routes: 0 bus, 1 rail, 0 other",5.555555555555555,29.0
7746,1160025,F_743290_2872814,975,975,266,Sharon,8th Norfolk District,27600.0,0.0,0.0,27600,17285.42908,0,0,RR R/W #37,BOSTON,MA,2116,115500.0,42.13069284,-71.17881103,1.0,20.0,29.0,Some Transit,"1 nearby routes: 0 bus, 1 rail, 0 other",5.555555555555555,24.5
7732,1156906,F_739534_2863969,975,975,266,Sharon,8th Norfolk District,13700.0,0.0,0.0,13700,4877.809982,0,0,RR R/W #17,BOSTON,MA,2116,130402.0,42.10645873,-71.19277523,,41.0,0.0,No Nearby Transit,"0 nearby routes: 0 bus, 0 rail, 0 other",,20.5
7734,1157034,F_739633_2864155,975,975,266,Sharon,8th Norfolk District,11800.0,0.0,0.0,11800,2679.28945,0,0,RR R/W #21,BOSTON,MA,2116,130402.0,42.10696816,-71.19240793,,41.0,0.0,No Nearby Transit,"0 nearby routes: 0 bus, 0 rail, 0 other",,20.5
7747,1160122,F_743732_2873506,975,975,266,Sharon,8th Norfolk District,49400.0,0.0,0.0,49400,8000.841808,0,0,RR R/W #38,BOSTON,MA,2116,115500.0,42.13258722,-71.17717191,,11.0,26.0,Some Transit,"1 nearby routes: 0 bus, 1 rail, 0 other",,18.5
7733,1157024,F_739712_2863992,975,975,266,Sharon,8th Norfolk District,18700.0,0.0,0.0,18700,19182.50528,0,0,RR R/W #20,BOSTON,MA,2116,115500.0,42.10652008,-71.19211897,,36.0,0.0,No Nearby Transit,"0 nearby routes: 0 bus, 0 rail, 0 other",,18.0
7738,1158750,F_740282_2867796,975,975,266,Sharon,8th Norfolk District,12900.0,0.0,0.0,12900,45420.87092,0,0,RR R/W #24,BOSTON,MA,2116,130402.0,42.11695321,-71.18996747,,8.0,27.0,Some Transit,"1 nearby routes: 0 bus, 1 rail, 0 other",,17.5
7739,1158768,F_740627_2868250,975,975,266,Sharon,8th Norfolk District,5300.0,0.0,0.0,5300,2055.692079,0,0,RR R/W #27,BOSTON,MA,2116,115500.0,42.11819561,-71.18868977,,6.0,29.0,Some Transit,"1 nearby routes: 0 bus, 1 rail, 0 other",,17.5
7740,1158892,F_740590_2868430,975,975,266,Sharon,8th Norfolk District,11100.0,0.0,0.0,11100,14729.07056,0,0,RR R/W #25,BOSTON,MA,2116,130402.0,42.11868993,-71.18882373,1.0,6.0,29.0,Some Transit,"1 nearby routes: 0 bus, 1 rail, 0 other",5.555555555555555,17.5
