index,mapc_id,parloc_id,luc_adj_1,luc_adj_2,muni_id,muni,District,land_value,bldg_value,othr_value,total_value,lot_areaft,bldg_area,addr_num,addr_str,owner_city,owner_stat,owner_zip,median_hh_income,latitude,longitude,numTransitStops,walkscore,transitscore,transit_score_description,transit_score_summary,transitStopScore,TransitFriendlyScore
9461,1445681,F_530338_2882965,972,972,54,Charlton,6th Worcester District,56600.0,0.0,0.0,56600,24234.04234,0,0,STAFFORD ST,CHARLTON,MA,1507,107364.0,42.15805967,-71.96408132,,18.0,40.28776978417266,,,,29.14388489208633
9462,1445692,F_530427_2883152,972,972,54,Charlton,6th Worcester District,60300.0,0.0,0.0,60300,24863.58148,0,0,J HAMMOND RD,CHARLTON,MA,1507,107364.0,42.15857415,-71.96375682,,18.0,40.28776978417266,,,,29.14388489208633
9460,1445677,F_530283_2882485,326,972,54,Charlton,6th Worcester District,497800.0,2150200.0,481800.0,3129800,667893.7234,14277,6W,MASS TURNPIKE,CHARLTON,MA,1507,107364.0,42.15674167,-71.96427453,,17.0,40.28776978417266,,,,28.64388489208633
9450,1444368,F_509408_2874703,972,972,54,Charlton,6th Worcester District,174700.0,141800.0,74900.0,391400,318136.2404,2016,5E,MASS TURNPIKE,CHARLTON,MA,1507,73424.0,42.13504934,-72.04108013,,14.0,40.28776978417266,,,,27.14388489208633
9451,1444382,F_509742_2874713,972,972,54,Charlton,6th Worcester District,252800.0,8700.0,42200.0,303700,146234.3453,231,5E,MASS TURNPIKE,CHARLTON,MA,1507,73424.0,42.13508259,-72.03984898,,14.0,40.28776978417266,,,,27.14388489208633
9455,1445098,F_527051_2880634,972,972,54,Charlton,7th Worcester District,66100.0,,,66100,62615.237310000004,0,0,WILSON LN,CHARLTON,MA,1507,73424.0,42.15161341,-71.97615619,,12.0,40.28776978417266,,,,26.14388489208633
9452,1444618,F_512898_2875906,972,972,54,Charlton,6th Worcester District,60800.0,86100.0,7700.0,154600,199421.8245,1113,166,STURBRIDGE RD,CHARLTON,MA,1507,73424.0,42.13841055,-72.02824075,,11.0,40.28776978417266,,,,25.64388489208633
9457,1445620,F_515495_2878328,972,972,54,Charlton,6th Worcester District,83800.0,,,83800,276214.9582,0,0,MASS TURNPIKE,CHARLTON,MA,1507,73424.0,42.14510053,-72.01871999,,3.0,40.28776978417266,,,,21.64388489208633
9458,1445621,F_516774_2878904,972,972,54,Charlton,6th Worcester District,8800.0,,,8800,15543.11204,0,0,MASS TURNPIKE,CHARLTON,MA,1507,73424.0,42.14670239,-72.01401665,,2.0,40.28776978417266,,,,21.14388489208633
9459,1445622,F_517060_2879029,972,972,54,Charlton,6th Worcester District,8400.0,,,8400,6299.798035,0,0,MASS TURNPIKE,CHARLTON,MA,1507,73424.0,42.14705013,-72.01296481,,2.0,40.28776978417266,,,,21.14388489208633
9595,1467836,F_752466_2904929,972,972,73,Dedham,,4018200.0,20545700.0,937200.0,25501100,9838328.449,61937,1,NEPONSET MEADOWS,BOSTON,MA,2114,,42.21872073,-71.14448969,,6.0,27.0,Some Transit,"1 nearby routes: 0 bus, 1 rail, 0 other",,16.5
2918,435190,F_1026410_2715020,972,972,75,Dennis,1st Barnstable District,832800.0,1484900.0,107900.0,2425600,451608.74799999996,19435,40,AMERICAN WAY SD,HYANNIS,MA,2601,,41.69004471,-70.14441424,1.0,31.0,40.28776978417266,,,5.555555555555555,35.643884892086334
2942,443902,M_274896_793817,972,972,89,Edgartown,"Barnstable, Dukes & Nantucket District",319000.0,1507400.0,310300.0,2136700,179877.5203,19645,11,A STREET,EDGARTOWN,MA,2539,64810.0,41.39095621,-70.60454178,3.0,17.0,40.28776978417266,,,16.666666666666664,28.64388489208633
4440,749337,F_775845_2971664,972,972,93,Everett,28th Middlesex District,251200.0,,,251200,9624.274499,0,0,PARIS ST,EVERETT,MA,2149,58243.0,42.40154473,-71.05690251,,85.0,51.0,Good Transit,"12 nearby routes: 12 bus, 0 rail, 0 other",,68.0
4446,752234,F_777871_2970688,972,972,93,Everett,28th Middlesex District,205400.0,,,205400,7835.315937,0,332,SECOND ST,EVERETT,MA,2149,58243.0,42.39883747,-71.04942067,,80.0,55.0,Good Transit,"14 nearby routes: 14 bus, 0 rail, 0 other",,67.5
4439,749165,F_773438_2970482,972,972,93,Everett,28th Middlesex District,9371600.0,9192400.0,112400.0,18676400,861653.1565,275728,84,BROADWAY,EVERETT,MA,2149,58243.0,42.39833529,-71.06583632,18.0,55.0,61.0,Good Transit,"14 nearby routes: 13 bus, 1 rail, 0 other",100.0,58.0
4451,752858,F_782265_2976782,972,972,93,Everett,28th Middlesex District,161400.0,,,165300,3930.726022,0,331,ELM ST,EVERETT,MA,2149,46250.0,42.41549446,-71.0330298,,62.0,52.0,Good Transit,"7 nearby routes: 7 bus, 0 rail, 0 other",,57.0
13849,2133373,M_249503_820540,972,972,94,Fairhaven,10th Bristol District,1763600.0,775700.0,4500.0,2543800,130940.9242,22151,14,MAIN STREET,WOOD`S HOLE,MA,2543,60714.0,41.63354419,-70.90590343,,50.0,40.28776978417266,,,,45.143884892086334
5675,890292,F_750015_2715642,972,972,95,Fall River,7th Bristol District,132700.0,0.0,0.0,132700,30971.3258,0,,SECOND ST,FALL RIVER,MA,2722,17632.0,41.69930691,-71.15635334,,92.0,48.0,Some Transit,"16 nearby routes: 16 bus, 0 rail, 0 other",,70.0
5643,886862,F_750591_2715344,972,972,95,Fall River,7th Bristol District,231000.0,776000.0,56300.0,1063300,19966.473140000002,17416,118,FOURTH ST,NEW BEDFORD,MA,2740,17632.0,41.69848273,-71.15424863,,91.0,48.0,Some Transit,"16 nearby routes: 16 bus, 0 rail, 0 other",,69.5
5619,882493,F_752375_2709483,972,972,95,Fall River,7th Bristol District,198500.0,284700.0,56700.0,539900,68255.39787,14150,601,BRAYTON AVE,NEW BEDFORD,MA,2740,54189.0,41.68237863,-71.14780489,,71.0,29.0,Some Transit,"6 nearby routes: 6 bus, 0 rail, 0 other",,50.0
12904,1966547,M_208221_892248,972,972,100,Framingham,7th Middlesex District,164800.0,584100.0,0.0,748900,30709.80334,6786,37,WAVERLEY ST,FRAMINGHAM,MA,1702,39518.0,42.28066341,-71.40033077,5.0,59.0,32.0,Some Transit,"5 nearby routes: 4 bus, 1 rail, 0 other",27.77777777777778,45.5
2257,280766,M_208610_870368,972,972,101,Franklin,10th Norfolk District,475800.0,131300.0,48200.0,655300,64748.58726,1579,25,DEPOT ST,BOSTON,MA,02284-5142,86642.0,42.083671700000004,-71.39593827,5.0,80.0,28.0,Some Transit,"2 nearby routes: 1 bus, 1 rail, 0 other",27.77777777777778,54.0
2262,281617,M_207939_869784,972,972,101,Franklin,10th Norfolk District,1200.0,0.0,0.0,1200,4074.726197,0,0,UNION ST,BOSTON,MA,02284-5142,,42.07842089,-71.40405601,1.0,70.0,24.0,Minimal Transit,"2 nearby routes: 1 bus, 1 rail, 0 other",5.555555555555555,47.0
2249,280267,M_205087_871135,972,972,101,Franklin,10th Norfolk District,232100.0,0.0,120000.0,352100,188842.0887,0,1112,WEST CENTRAL ST,BOSTON,MA,2110,132150.0,42.09060795,-71.43851107,3.0,23.0,28.0,Some Transit,"2 nearby routes: 1 bus, 1 rail, 0 other",16.666666666666664,25.5
2250,280268,M_204998_871003,972,972,101,Franklin,10th Norfolk District,222900.0,132100.0,92000.0,447000,152303.3817,1421,0,WEST CENTRAL ST,BOSTON,MA,2110,132150.0,42.0894201,-71.43958798,3.0,23.0,28.0,Some Transit,"2 nearby routes: 1 bus, 1 rail, 0 other",16.666666666666664,25.5
2258,280769,M_210464_871972,972,972,101,Franklin,,171700.0,0.0,0.0,171700,1012236.099,0,0,MAIN ST,JACKSONVILLE,FL,32202,,42.0980903,-71.37350184,,9.0,40.28776978417266,,,,24.64388489208633
8647,1278704,M_160187_924252,972,972,103,Gardner,2nd Worcester District,54100.0,794800.0,111300.0,960200,48570.9721,17416,555,MAIN ST,FITCHBURG,MA,1420,34349.0,42.56780831,-71.984883,5.0,74.0,27.0,Some Transit,"14 nearby routes: 14 bus, 0 rail, 0 other",27.77777777777778,50.5
9734,1496597,M_270520_931402,972,972,107,Gloucester,5th Essex District,402200.0,2937000.0,74900.0,3414100,257396.9381,45760,3,POND RD,GLOUCESTER,MA,1930,85219.0,42.62999355,-70.64027821,3.0,18.0,27.0,Some Transit,"18 nearby routes: 18 bus, 0 rail, 0 other",16.666666666666664,22.5
9915,1522106,M_251294_866034,972,972,123,Hanson,6th Plymouth District,300.0,0.0,0.0,300,589.7342993,0,0,MAIN ST,JAMAICA PLAIN,MA,2130,97340.0,42.04302164,-70.88044425,2.0,28.0,40.28776978417266,,,11.11111111111111,34.143884892086334
9916,1522108,M_251142_866196,972,972,123,Hanson,6th Plymouth District,351300.0,0.0,0.0,351300,230339.5937,0,0,PHILLIPS ST,JAMAICA PLAIN,MA,2130,97340.0,42.04449006,-70.88226595,2.0,24.0,40.28776978417266,,,11.11111111111111,32.143884892086334
9906,1520982,M_252020_865563,972,972,123,Hanson,6th Plymouth District,6300.0,0.0,0.0,6300,33470.0606,0,0,CROOKER PL,JAMAICA PLAIN,MA,2130,97340.0,42.0387334,-70.87171746,,22.0,40.28776978417266,,,,31.14388489208633
9898,1519325,M_252087_865449,972,972,123,Hanson,6th Plymouth District,8800.0,0.0,0.0,8800,67467.97231,0,0,CROOKER PL,JAMAICA PLAIN,MA,2130,97340.0,42.0377026,-70.87091843,,17.0,40.28776978417266,,,,28.64388489208633
9899,1519427,M_250774_866604,972,972,123,Hanson,6th Plymouth District,25800.0,0.0,0.0,25800,339178.195,0,0,PHILLIPS ST,JAMAICA PLAIN,MA,0,97340.0,42.04818721,-70.88667536,2.0,8.0,40.28776978417266,,,11.11111111111111,24.14388489208633
9910,1521353,M_254529_863833,972,972,123,Hanson,6th Plymouth District,13300.0,0.0,0.0,13300,17176.78323,0,0,MONPONSETT ST,JAMAICA PLAIN,MA,2130,102037.0,42.02298776,-70.84157694,,8.0,40.28776978417266,,,,24.14388489208633
9914,1522080,M_249920_867273,972,972,123,Hanson,6th Plymouth District,800.0,0.0,0.0,800,4354.708721,0,0,WEST WASHINGTON ST,JAMAICA PLAIN,MA,2130,97340.0,42.05426507,-70.89693377,,8.0,40.28776978417266,,,,24.14388489208633
9908,1521228,M_253287_864726,972,972,123,Hanson,6th Plymouth District,117800.0,0.0,0.0,117800,24172.62038,0,0,PLEASANT ST,JAMAICA PLAIN,MA,2130,97340.0,42.03111281,-70.85649184,,4.0,40.28776978417266,,,,22.14388489208633
9909,1521245,M_253422_864588,972,972,123,Hanson,6th Plymouth District,35500.0,0.0,0.0,35500,31806.854,0,0,PLEASANT ST,JAMAICA PLAIN,MA,2130,102037.0,42.02986121,-70.85487421,,4.0,40.28776978417266,,,,22.14388489208633
5854,916423,F_767456_3105623,325,975,128,Haverhill,15th Essex District,600.0,149600.0,0.0,150200,686.8669466,3958,185,SOUTH ELM ST,BOSTON,MA,2110,66157.0,42.76922448,-71.08555159999999,,74.0,40.0,Some Transit,"9 nearby routes: 8 bus, 1 rail, 0 other",,57.0
5858,916477,F_766239_3104763,972,972,128,Haverhill,15th Essex District,128600.0,0.0,0.0,128600,17466.49613,0,79,RAILROAD AVE,BRADFORD,MA,1835,66157.0,42.76688103,-71.09009909999999,,55.0,40.28776978417266,,,,47.643884892086334
5859,916478,F_765772_3104283,972,972,128,Haverhill,15th Essex District,1128100.0,1133100.0,116300.0,2377500,265064.0128,63069,123,RAILROAD AVE,BRADFORD,MA,1835,66157.0,42.765570200000006,-71.0918467,,31.0,40.28776978417266,,,,35.643884892086334
10059,1548208,F_814332_2781126,972,972,146,Lakeville,12th Bristol District,535200.0,0.0,53100.0,588300,368454.4819,0,15,COMMERCIAL DR,BOSTON,MA,2116,,41.87805355,-70.91921536,2.0,19.0,27.0,Some Transit,"3 nearby routes: 2 bus, 1 rail, 0 other",11.11111111111111,23.0
10109,1565432,M_228482_939123,972,972,149,Lawrence,16th Essex District,248100.0,2953500.0,122500.0,3324100,77574.76387000001,130680,,MERRIMACK ST,HAVERHILL,MA,1835,46394.0,42.70217512,-71.15237743,,84.0,45.0,Some Transit,"17 nearby routes: 16 bus, 1 rail, 0 other",,64.5
10161,1585917,F_582557_3028305,972,972,153,Leominster,4th Worcester District,198300.0,1917500.0,152800.0,2268600,77009.72811,58624,840,NORTH MAIN ST,FITCHBURG,MA,1420,53347.0,42.55749563,-71.77320592,4.0,65.0,31.0,Some Transit,"17 nearby routes: 17 bus, 0 rail, 0 other",22.22222222222222,48.0
10162,1586035,F_582140_3028215,972,972,153,Leominster,,68400.0,870200.0,58300.0,996900,22376.716269999997,52114,49,NICHOLS ST,FITCHBURG,MA,1420,,42.557245,-71.77475255,5.0,64.0,32.0,Some Transit,"17 nearby routes: 17 bus, 0 rail, 0 other",27.77777777777778,48.0
1205,120823,F_655286_3015251,972,972,158,Littleton,2nd Middlesex District,376200.0,0.0,0.0,376200,270610.3499,0,263,FOSTER ST,BOSTON,MA,2116,113581.0,42.52199979,-71.50326679,2.0,5.0,27.0,Some Transit,"2 nearby routes: 1 bus, 1 rail, 0 other",11.11111111111111,16.0
10337,1602239,F_705794_3055707,972,972,160,Lowell,17th Middlesex District,832900.0,2398800.0,692800.0,3924500,277099.0145,71375,100,HALE ST,LOWELL,MA,1852,45739.0,42.63285985,-71.31558547,,81.0,54.0,Good Transit,"26 nearby routes: 25 bus, 1 rail, 0 other",,67.5
7254,1111147,M_245602_912560,972,972,163,Lynn,11th Essex District,1182700.0,7466000.0,0.0,8648700,156619.3503,345384,200,MARKET ST,BOSTON,MA,2116,22340.0,42.46223626,-70.9455402,,95.0,49.0,Some Transit,"12 nearby routes: 11 bus, 1 rail, 0 other",,72.0
7251,1111058,M_245722_912603,972,972,163,Lynn,11th Essex District,146900.0,0.0,16100.0,163000,16601.50086,0,0,UNION ST,BOSTON,MA,2116,22340.0,42.46261633,-70.94407779,,94.0,49.0,Some Transit,"12 nearby routes: 11 bus, 1 rail, 0 other",,71.5
7259,1111736,M_245803_912755,972,972,163,Lynn,11th Essex District,216300.0,182200.0,0.0,398500,33369.900089999996,11448,20,EXCHANGE ST,BOSTON,MA,2114,,42.46397993,-70.94308089,,93.0,49.0,Some Transit,"12 nearby routes: 11 bus, 1 rail, 0 other",,71.0
7218,1108641,M_244440_911872,390,975,163,Lynn,11th Essex District,74200.0,0.0,54000.0,128200,15111.465380000001,0,0,COMMERCIAL ST,BOSTON,MA,2116,36339.0,42.45610975,-70.95972118,16.0,79.0,45.0,Some Transit,"12 nearby routes: 11 bus, 1 rail, 0 other",88.88888888888889,62.0
7221,1108784,M_244575_911994,390,975,163,Lynn,11th Essex District,101900.0,0.0,54000.0,155900,4283.569415,0,0,COMMERCIAL ST,BOSTON,MA,2116,36339.0,42.45720033,-70.95807054,,76.0,46.0,Some Transit,"12 nearby routes: 11 bus, 1 rail, 0 other",,61.0
7292,1117534,M_246953_913496,390,975,163,Lynn,10th Essex District,7500.0,0.0,27000.0,34500,162265.8093,0,0,EASTERN AVE,BOSTON,MA,2116,,42.47058223,-70.92903813,,79.0,43.0,Some Transit,"8 nearby routes: 7 bus, 1 rail, 0 other",,61.0
7211,1108506,M_243217_911764,972,972,163,Lynn,11th Essex District,1292900.0,886900.0,48400.0,2228200,105467.4477,58829,985,WESTERN AVE,BOSTON,MA,2116,67750.0,42.45520627,-70.97459749,,67.0,51.0,Good Transit,"12 nearby routes: 11 bus, 1 rail, 0 other",,59.0
7209,1108381,M_243111_911640,972,972,163,Lynn,11th Essex District,525200.0,0.0,26300.0,551500,40246.09184,0,0,WESTERN AVE,BOSTON,MA,2116,67750.0,42.45409584,-70.9758954,,65.0,50.0,Good Transit,"12 nearby routes: 11 bus, 1 rail, 0 other",,57.5
1264,135414,F_732237_2836885,972,972,167,Mansfield,14th Bristol District,189600.0,175500.0,9000.0,374100,24607.01093,4560,1,CROCKER ST,BOSTON,MA,2130,89660.0,42.03220428,-71.21999354,3.0,71.0,33.0,Some Transit,"3 nearby routes: 2 bus, 1 rail, 0 other",16.666666666666664,52.0
8911,1312461,F_772199_2986692,972,972,178,Melrose,,298200.0,0.0,0.0,298200,37489.22636,0,0,WASHINGTON ST,BOSTON,MA,2130,,42.44283242,-71.07012083,,56.0,56.0,Good Transit,"7 nearby routes: 6 bus, 1 rail, 0 other",,56.0
9086,1364458,F_1041566_2567897,972,972,197,Nantucket,"Barnstable, Dukes & Nantucket District",3259500.0,,,3279300,14158.60668,0,27,STEAMBOAT WF,NANTUCKET,MA,2554,99167.0,41.28568044,-70.09778741,17.0,65.0,40.28776978417266,,,94.44444444444444,52.643884892086334
9087,1364546,F_1042037_2567941,972,972,197,Nantucket,,38685300.0,2005300.0,2906600.0,43597200,96119.4645,7384,1,STEAMBOAT WF,NANTUCKET,MA,2554,99167.0,41.28577991,-70.09607143,18.0,64.0,40.28776978417266,,,100.0,52.143884892086334
9085,1364424,F_1041787_2567841,972,972,197,Nantucket,,5278500.0,0.0,600.0,5279100,4298.825739,0,3,STEAMBOAT WF,WOODS HOLE,MA,2543,99167.0,41.28551681,-70.09698683,19.0,64.0,40.28776978417266,,,105.55555555555556,52.143884892086334
9067,1355939,F_1053835_2557874,972,972,197,Nantucket,"Barnstable, Dukes & Nantucket District",589000.0,662600.0,23000.0,1274600,56026.96638,7875,35,BUNKER RD,NANTUCKET,MA,2554,124189.0,41.25761672,-70.05377533,,3.0,40.28776978417266,,,,21.64388489208633
10800,1659678,F_812657_2692862,972,972,201,New Bedford,13th Bristol District,336600.0,2391800.0,0.0,2728400,29896.22067,92340,134,ELM ST,NEW BEDFORD,MA,2740,13845.0,41.63586993,-70.92754098,,79.0,47.0,Some Transit,"16 nearby routes: 16 bus, 0 rail, 0 other",,63.0
10764,1652693,F_814619_2688487,972,972,201,New Bedford,13th Bristol District,519600.0,320400.0,251300.0,1091300,136722.8371,15088,65,POTOMSKA ST,NEW BEDFORD,MA,2744,27134.0,41.62382762,-70.92047272,,76.0,34.0,Some Transit,"16 nearby routes: 16 bus, 0 rail, 0 other",,55.0
8048,1202147,F_739358_2945292,972,972,207,Newton,12th Middlesex District,3400.0,0.0,0.0,3400,390.5546398,0,,UNION ST,BOSTON,MA,2114,156505.0,42.32961994,-71.19234286,,86.0,50.0,Good Transit,"9 nearby routes: 8 bus, 1 rail, 0 other",,68.0
8121,1210083,F_739182_2945188,972,972,207,Newton,12th Middlesex District,115300.0,0.0,0.0,115300,5556.672555,0,,UNION ST,BOSTON,MA,2130,156505.0,42.329336299999994,-71.19299512,,86.0,50.0,Good Transit,"9 nearby routes: 8 bus, 1 rail, 0 other",,68.0
8123,1210184,F_739529_2945376,972,972,207,Newton,12th Middlesex District,98400.0,0.0,0.0,98400,1813.2222989999998,0,,UNION ST,BOSTON,MA,2114,156505.0,42.32984875,-71.19170935,,86.0,50.0,Good Transit,"9 nearby routes: 8 bus, 1 rail, 0 other",,68.0
8052,1202297,F_738646_2944727,972,972,207,Newton,12th Middlesex District,119800.0,0.0,0.0,119800,3356.2323590000005,0,,PAUL ST OFF,BOSTON,MA,2114,156505.0,42.32807657,-71.19498342,,82.0,50.0,Good Transit,"9 nearby routes: 8 bus, 1 rail, 0 other",,66.0
8053,1202380,F_738911_2945001,972,972,207,Newton,12th Middlesex District,6100.0,0.0,0.0,6100,1187.561233,0,,HERRICK RD,JAMAICA PLAIN,MA,2130,156505.0,42.32882584,-71.1939998,,82.0,40.28776978417266,,,,61.143884892086334
8082,1205924,F_734736_2941173,972,972,207,Newton,12th Middlesex District,17800.0,0.0,0.0,17800,7478.973237,0,49,WINCHESTER ST OFF,JAMAICA PLAIN,MA,2130,116094.0,42.31836164,-71.20948763,,79.0,40.28776978417266,,,,59.643884892086334
8083,1206071,F_733270_2941050,972,972,207,Newton,12th Middlesex District,23900.0,0.0,0.0,23900,5381.509765,0,1060,BOYLSTON ST,BOSTON,MA,2114,116094.0,42.31803769,-71.21490968,,64.0,50.0,Good Transit,"7 nearby routes: 6 bus, 1 rail, 0 other",,57.0
7979,1187263,F_746055_2949352,972,972,207,Newton,,1151800.0,436500.0,0.0,1588300,72023.96837,6168,7,COMMONWEALTH AVE,BOSTON,MA,2114,,42.34069182,-71.16751781,1.0,54.0,58.0,Good Transit,"13 nearby routes: 11 bus, 2 rail, 0 other",5.555555555555555,56.0
8076,1204824,F_732863_2941463,972,972,207,Newton,12th Middlesex District,613100.0,0.0,6700.0,619800,18041.25547,0,248,LINCOLN ST OFF,BOSTON,MA,2114,146094.0,42.31917471,-71.21640948,,59.0,50.0,Good Transit,"7 nearby routes: 6 bus, 1 rail, 0 other",,54.5
8127,1210291,F_723498_2947868,972,972,207,Newton,11th Middlesex District,17100.0,0.0,0.0,17100,11357.27465,0,298,GROVE ST,BOSTON,MA,2114,129028.0,42.33683065,-71.25096793,5.0,49.0,52.0,Good Transit,"8 nearby routes: 6 bus, 2 rail, 0 other",27.77777777777778,50.5
8041,1201687,F_729613_2943364,972,972,207,Newton,12th Middlesex District,20400.0,0.0,0.0,20400,11483.402,0,0,CHESTNUT ST OFF,BOSTON,MA,2114,232875.0,42.324420200000006,-71.22840414,3.0,50.0,49.0,Some Transit,"4 nearby routes: 3 bus, 1 rail, 0 other",16.666666666666664,49.5
8126,1210290,F_723439_2947774,972,972,207,Newton,11th Middlesex District,118800.0,0.0,9800.0,128600,15511.35622,0,300,GROVE ST OFF,BOSTON,MA,2114,129028.0,42.33657318,-71.25118716,5.0,40.0,52.0,Good Transit,"8 nearby routes: 6 bus, 2 rail, 0 other",27.77777777777778,46.0
8007,1188947,F_725252_2946718,972,972,207,Newton,11th Middlesex District,13700.0,0.0,0.0,13700,4508.215595000001,0,1948,WASHINGTON ST,BOSTON,MA,2114,182813.0,42.33366075,-71.24449335,5.0,25.0,51.0,Good Transit,"7 nearby routes: 6 bus, 1 rail, 0 other",27.77777777777778,38.0
8008,1188948,F_725480_2946681,113,972,207,Newton,11th Middlesex District,10075100.0,39248400.0,0.0,49323500,80760.03784,164969,1940,WASHINGTON ST,NEWTON,MA,2462,182813.0,42.33355734,-71.24365053,4.0,25.0,51.0,Good Transit,"7 nearby routes: 6 bus, 1 rail, 0 other",22.22222222222222,38.0
8034,1200903,F_726043_2946303,972,972,207,Newton,11th Middlesex District,3498700.0,3101000.0,0.0,6599700,219050.0327,102000,1940,WASHINGTON ST,BOSTON,MA,2114,182813.0,42.33251543,-71.24157257,4.0,20.0,51.0,Good Transit,"7 nearby routes: 6 bus, 1 rail, 0 other",22.22222222222222,35.5
8036,1201454,F_726541_2945857,972,972,207,Newton,11th Middlesex District,86500.0,0.0,0.0,86500,8471.240668999999,0,1940,WASHINGTON ST,BOSTON,MA,2114,182813.0,42.33128742,-71.23973583,4.0,21.0,50.0,Good Transit,"7 nearby routes: 6 bus, 1 rail, 0 other",22.22222222222222,35.5
8130,1210619,F_722073_2949308,920,975,207,Newton,11th Middlesex District,1956200.0,0.0,0.0,1956200,43326.74088,0,355,GROVE ST OFF,BOSTON,MA,2116,129028.0,42.34079339,-71.25622319,7.0,3.0,51.0,Good Transit,"8 nearby routes: 6 bus, 2 rail, 0 other",38.88888888888889,27.0
8129,1210598,F_722674_2947632,972,972,207,Newton,11th Middlesex District,12432300.0,10291100.0,572400.0,23295800,1120649.808,158360,355,GROVE ST,ATLANTA,GA,30355,129028.0,42.33618961,-71.25401808,2.0,4.0,40.28776978417266,,,11.11111111111111,22.14388489208633
11208,1702227,M_107137_897129,972,972,214,Northampton,1st Hampshire District,48400.0,0.0,0.0,48400,146596.8275,0,,BRIDGE ST,NO BILLERICA,MA,1862,68092.0,42.31912866,-72.62656303,,95.0,40.28776978417266,,,,67.64388489208633
11235,1705267,M_107306_896757,972,972,214,Northampton,1st Hampshire District,25000.0,0.0,0.0,25000,55251.03664,0,,HOLYOKE ST TO HOCKONUM,NO BILLERICA,MA,1862,43836.0,42.31579996,-72.62445356,19.0,80.0,40.28776978417266,,,105.55555555555556,60.143884892086334
11271,1706965,M_106264_899419,972,972,214,Northampton,1st Hampshire District,13500.0,0.0,0.0,13500,101908.4189,0,,DAMON RD,NO BILLERICA,MA,1862,52557.0,42.33963905,-72.63752301,6.0,57.0,40.28776978417266,,,33.33333333333333,48.643884892086334
11269,1706952,M_106518_898995,442,972,214,Northampton,1st Hampshire District,152860.0,0.0,0.0,152860,562873.2453,0,44,KING ST,NO BILLERICA,MA,1862,,42.33585264,-72.63437256,8.0,44.0,40.28776978417266,,,44.44444444444444,42.143884892086334
11195,1699524,M_106884_898704,972,972,214,Northampton,1st Hampshire District,268950.0,1589320.0,0.0,1858270,87862.91139,0,54,INDUSTRIAL DR,SPRINGFIELD,MA,1103,52557.0,42.33327678,-72.62988502,8.0,43.0,32.0,Some Transit,"4 nearby routes: 4 bus, 0 rail, 0 other",44.44444444444444,37.5
11177,1697663,M_106439_901422,972,972,214,Northampton,1st Hampshire District,6600.0,0.0,0.0,6600,5012.394544,0,,NORTH KING ST,NO BILLERICA,MA,1862,52557.0,42.35769106,-72.6357232,,10.0,40.28776978417266,,,,25.14388489208633
11270,1706962,M_106316_900924,972,972,214,Northampton,1st Hampshire District,189990.0,0.0,0.0,189990,655795.0559,0,,NORTH KING ST,NO BILLERICA,MA,1862,,42.35319332,-72.63713551,,5.0,40.28776978417266,,,,22.64388489208633
13530,2073717,M_225026_883002,972,972,220,Norwood,12th Norfolk District,6500.0,0.0,0.0,6500,16707.28765,0, ,RAILROAD AVENUE,NORWOOD,MA,2062,71250.0,42.19706466,-71.19699076,20.0,85.0,40.28776978417266,,,111.11111111111111,62.643884892086334
13521,2072655,M_224771_882027,972,972,220,Norwood,12th Norfolk District,255800.0,122400.0,11000.0,389200,24160.5512,1755,164-170,BROADWAY,BOSTON,MA,2160,88030.0,42.18829483,-71.20011972,18.0,90.0,34.0,Some Transit,"2 nearby routes: 1 bus, 1 rail, 0 other",100.0,62.0
13525,2072746,M_224819_882057,972,972,220,Norwood,12th Norfolk District,402500.0,0.0,56600.0,459100,73824.00916,0, ,LENOX STREET,BOSTON,MA,2160,92260.0,42.1885634,-71.19953735,16.0,87.0,34.0,Some Transit,"2 nearby routes: 1 bus, 1 rail, 0 other",88.88888888888889,60.5
13519,2071822,M_224472_881302,972,972,220,Norwood,12th Norfolk District,22500.0,0.0,0.0,22500,3025.838435,0, ,"BROADWAY, WASHINGTON ST",NORWOOD,MA,2062,92260.0,42.18177703,-71.2037699,18.0,79.0,40.28776978417266,,,100.0,59.643884892086334
13532,2074235,M_224478_881343,972,972,220,Norwood,12th Norfolk District,10000.0,0.0,0.0,10000,1330.00157,0, ,"BROADWAY, WASHINGTON ST",NORWOOD,MA,2062,88030.0,42.18214597,-71.20369555,19.0,79.0,40.28776978417266,,,105.55555555555556,59.643884892086334
13539,2075755,M_225026_882957,972,972,220,Norwood,12th Norfolk District,250600.0,0.0,4300.0,254900,9330.115904,0, ,"BROADWAY, WASHINGTON ST",BOSTON,MA,2116,71250.0,42.19665953,-71.1969927,20.0,85.0,34.0,Some Transit,"2 nearby routes: 1 bus, 1 rail, 0 other",111.11111111111111,59.5
13529,2073427,M_225059_883160,972,972,220,Norwood,12th Norfolk District,17500.0,0.0,0.0,17500,5745.446729,0, ,"BROADWAY, WASHINGTON ST",NORWOOD,MA,2062,71250.0,42.19848608,-71.1965844,19.0,78.0,40.28776978417266,,,105.55555555555556,59.143884892086334
13522,2072718,M_224835_881901,972,972,220,Norwood,12th Norfolk District,710900.0,0.0,0.0,710900,125204.6486,0,239,LENOX ST,BOSTON,MA,2116,92260.0,42.18715842,-71.19935031,16.0,76.0,34.0,Some Transit,"2 nearby routes: 1 bus, 1 rail, 0 other",88.88888888888889,55.0
